SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-10947.317    -74   17.578  18.141  1.021  -435.946  -9.330  -8.921  -2.173  -2.319
-10382.843    -41   16.875  17.426  1.001  -543.791  -9.014  -6.542  -2.245  -2.372
-10382.843    -41   16.875  17.426  1.001  -543.791  -9.014  -6.542  -2.245  -2.372
-10001.986    -19   15.820  16.386  1.026  -484.514  -8.726  -7.066  -2.315  -2.428
-10001.986    -19   15.820  16.386  1.026  -484.514  -8.726  -7.066  -2.315  -2.428
-9462.126      0   14.766  15.326  1.018  -492.862  -8.197  -6.007  -2.380  -2.476
-8513.154     -3   13.711  14.280  1.034  -187.748  -5.516  -6.447  -2.425  -2.528
-8513.154     -3   13.711  14.280  1.034  -187.748  -5.516  -6.447  -2.425  -2.528
-7213.089     28   13.008  13.575  1.030  -31.731  -4.301  -6.923  -2.459  -2.583
-7213.089     28   13.008  13.575  1.030  -31.731  -4.301  -6.923  -2.459  -2.583
-5868.045     23   12.129  12.710  1.054  172.946  -2.335  -6.870  -2.478  -2.638
-5401.042      2   11.074  11.667  1.076  -114.260  -3.935  -4.791  -2.509  -2.676
-5401.042      2   11.074  11.667  1.076  -114.260  -3.935  -4.791  -2.509  -2.676
-5313.281     15   10.371  10.960  1.069  -268.540  -4.602  -3.352  -2.546  -2.703
-5313.281     15   10.371  10.960  1.069  -268.540  -4.602  -3.352  -2.546  -2.703
-5564.296     13   9.492  10.099  1.101  -303.329  -4.519  -2.632  -2.582  -2.724
-4171.646     16   8.613  9.070  0.829  -204.028  -3.198  -1.995  -2.608  -2.740
-4171.646     16   8.613  9.070  0.829  -204.028  -3.198  -1.995  -2.608  -2.740
-4564.203      6   7.910  8.348  0.794  -94.919  -2.056  -1.833  -2.624  -2.755
-4564.203      6   7.910  8.348  0.794  -94.919  -2.056  -1.833  -2.624  -2.755
-3994.665     12   7.031  7.474  0.804  -2.692  -0.784  -1.142  -2.630  -2.764
-3994.665     12   7.031  7.474  0.804  -2.692  -0.784  -1.142  -2.630  -2.764
-3900.284     20   5.977  6.455  0.868  -35.117  -0.626  -0.309  -2.635  -2.767
-3900.284     20   5.977  6.455  0.868  -35.117  -0.626  -0.309  -2.635  -2.767
-3376.344     16   4.922  5.398  0.865  -6.217  -0.156  0.030  -2.637  -2.766
-3202.595      2   3.867  4.354  0.883  14.286  0.682  1.166  -2.631  -2.757
-1292.453     -3   -1.582  -1.272  0.563  135.758  2.407  2.160  -2.612  -2.740
-1646.083      1   -2.285  -1.964  0.583  287.895  4.389  3.100  -2.577  -2.715
-394.931     -8   -2.988  -2.681  0.557  378.923  5.634  3.782  -2.532  -2.685
219.589     -8   -2.988  -2.681  0.557  410.820  6.463  4.733  -2.480  -2.647
1820.639      9   -3.516  -3.399  0.212  248.707  5.847  6.404  -2.433  -2.596
791.957    103   -4.219  -4.117  0.184  195.323  6.033  7.631  -2.385  -2.535
-3976.644    103   -4.922  -4.117  1.460  295.547  7.356  8.258  -2.326  -2.468
5790.182   1292   -4.922  -4.811  0.202  384.231  9.166  9.953  -2.253  -2.389
1308.729    150   -5.449  -5.461  -0.021  111.114  6.844  10.450  -2.198  -2.305
1633.238   1997   -6.152  -6.090  0.113  450.561  8.310  7.260  -2.132  -2.247
1633.238   1997   -6.152  -6.090  0.113  450.561  8.310  7.260  -2.132  -2.247
2809.228   1539   -6.680  -6.628  0.094  503.399  9.514  8.512  -2.056  -2.179
2809.228   1539   -6.680  -6.628  0.094  503.399  9.514  8.512  -2.056  -2.179
2722.330   1532   -7.207  -7.112  0.173  509.836  10.156  9.552  -1.974  -2.103
1956.303   2477   -7.734  -7.581  0.278  109.439  7.240  11.169  -1.916  -2.013
1314.338   2595   -8.086  -7.850  0.428  170.758  8.582  12.460  -1.848  -1.914
1314.338   2595   -8.086  -7.850  0.428  170.758  8.582  12.460  -1.848  -1.914
1314.338   2595   -8.086  -7.850  0.428  170.758  8.582  12.460  -1.848  -1.914
1528.069   2051   -8.262  -8.018  0.442  197.578  9.497  13.579  -1.772  -1.805
3294.183   1316   -8.262  -8.139  0.223  616.597  11.157  9.381  -1.682  -1.730
3294.183   1316   -8.262  -8.139  0.223  616.597  11.157  9.381  -1.682  -1.730
3486.225   1428   -8.262  -8.135  0.230  689.791  12.272  10.141  -1.584  -1.649
3486.225   1428   -8.262  -8.135  0.230  689.791  12.272  10.141  -1.584  -1.649
3731.581   2617   -8.262  -8.033  0.416  711.168  13.500  11.979  -1.476  -1.553
3625.996   2838   -7.910  -7.692  0.396  117.489  9.303  14.606  -1.402  -1.436
3625.996   2838   -7.910  -7.692  0.396  117.489  9.303  14.606  -1.402  -1.436
2587.093   2680   -7.559  -7.315  0.441  98.691  9.648  15.470  -1.325  -1.312
2587.093   2680   -7.559  -7.315  0.441  98.691  9.648  15.470  -1.325  -1.312
-2906.280   1451   -7.734  -6.799  1.697  54.100  9.461  15.821  -1.249  -1.186
-2906.280   1451   -7.734  -6.799  1.697  54.100  9.461  15.821  -1.249  -1.186
519.976   1146   -7.207  -6.090  2.028  472.969  10.602  10.679  -1.164  -1.100
519.976   1146   -7.207  -6.090  2.028  472.969  10.602  10.679  -1.164  -1.100
1370.816  -2380   -6.680  -5.498  2.145  677.744  12.878  11.247  -1.061  -1.010
1370.816  -2380   -6.680  -5.498  2.145  677.744  12.878  11.247  -1.061  -1.010
2210.208    234   -6.328  -5.024  2.367  858.830  14.818  11.640  -0.943  -0.917
4569.341   1218   -5.801  -4.537  2.294  878.596  16.502  14.326  -0.811  -0.803
603.332    780   -1.582  0.262  3.348  681.688  16.078  16.932  -0.682  -0.667
4005.361    733   -1.055  0.908  3.563  704.215  17.296  18.698  -0.544  -0.518
328.315    684   -1.055  1.561  4.748  903.821  18.897  18.140  -0.392  -0.372
9529.744    684   -0.527  1.561  3.791  1053.661  20.223  17.964  -0.231  -0.229
7238.695    784   0.176  2.207  3.686  1046.745  19.975  17.671  -0.071  -0.087
7591.500    904   0.703  2.852  3.900  918.341  19.067  18.262  0.082  0.059
8702.670    904   0.703  2.852  3.900  817.308  18.519  19.010  0.230  0.211
8993.014    933   1.406  3.492  3.785  691.819  18.308  20.753  0.376  0.377
7722.885    929   1.934  4.133  3.993  654.928  18.799  22.217  0.527  0.555
7722.885    929   1.934  4.133  3.993  654.928  18.799  22.217  0.527  0.555
8699.808    960   2.637  4.775  3.881  557.472  19.038  24.246  0.679  0.748
5790.431    978   3.164  5.422  4.099  13.121  13.435  23.466  0.786  0.936
6659.215   1005   3.867  6.047  3.958  273.933  15.476  22.546  0.910  1.117
6659.215   1005   3.867  6.047  3.958  273.933  15.476  22.546  0.910  1.117
7061.993    953   4.570  6.686  3.841  661.626  18.489  21.238  1.058  1.286
7061.993    953   4.570  6.686  3.841  661.626  18.489  21.238  1.058  1.286
8786.525    974   5.273  7.327  3.727  1103.314  18.896  14.455  1.209  1.402
8786.525    974   5.273  7.327  3.727  1103.314  18.896  14.455  1.209  1.402
9231.516    863   6.152  8.235  3.780  993.538  18.235  15.195  1.355  1.524
9231.516    863   6.152  8.235  3.780  993.538  18.235  15.195  1.355  1.524
10715.413    758   7.207  9.172  3.566  831.512  16.978  15.747  1.491  1.650
9245.160    731   8.262  10.138  3.407  155.075  11.111  16.811  1.580  1.784
9245.160    731   8.262  10.138  3.407  155.075  11.111  16.811  1.580  1.784
8823.067    701   8.965  10.777  3.289  387.294  12.662  15.562  1.681  1.909
8823.067    701   8.965  10.777  3.289  387.294  12.662  15.562  1.681  1.909
10239.783    539   10.020  11.620  2.905  631.675  14.054  13.857  1.794  2.020
10978.956    434   11.074  12.570  2.714  1079.486  15.551  8.938  1.918  2.091
10978.956    434   11.074  12.570  2.714  1079.486  15.551  8.938  1.918  2.091
10978.956    434   11.074  12.570  2.714  1079.486  15.551  8.938  1.918  2.091
11844.313    382   11.777  13.242  2.659  1128.441  15.246  7.651  2.040  2.152
11844.313    382   11.777  13.242  2.659  1128.441  15.246  7.651  2.040  2.152
13705.540    220   13.359  14.601  2.254  940.582  13.319  7.509  2.147  2.212
12837.163    111   14.590  15.618  1.865  406.812  8.450  7.985  2.214  2.276
12024.666     52   15.469  16.319  1.543  338.599  8.108  8.538  2.279  2.344
11302.876     45   16.348  17.033  1.244  277.934  7.609  8.675  2.340  2.414
9478.710     30   21.445  22.155  1.289  325.708  8.088  8.702  2.405  2.484
10296.758     41   22.324  22.896  1.037  408.960  8.523  8.056  2.473  2.548
3721.381     21   22.324  23.613  2.339  431.558  8.581  7.782  2.541  2.610
12568.250     21   23.027  23.613  1.062  217.517  6.426  7.596  2.593  2.671
6168.030     60   23.730  24.323  1.076  4.671  4.425  7.638  2.628  2.732
6206.161     39   24.434  25.039  1.100  -2.960  4.343  7.582  2.663  2.793
5480.570     39   24.434  25.039  1.100  24.617  3.352  5.322  2.690  2.835
4994.438     30   25.137  25.753  1.118  118.443  3.891  4.665  2.721  2.873
4355.096     48   25.840  26.468  1.140  -5.953  3.038  5.249  2.745  2.915
3631.627     13   26.543  27.183  1.162  -94.190  2.062  4.986  2.762  2.955
3631.627     13   26.543  27.183  1.162  -94.190  2.062  4.986  2.762  2.955
2997.578     37   27.246  27.901  1.189  -111.048  1.918  4.980  2.777  2.994
2997.578     37   27.246  27.901  1.189  -111.048  1.918  4.980  2.777  2.994
2430.825     21   27.949  28.615  1.209  -151.616  0.756  3.570  2.783  3.023
2430.825     21   27.949  28.615  1.209  -151.616  0.756  3.570  2.783  3.023
1286.209     29   28.652  29.420  1.393  -156.137  0.022  2.312  2.783  3.041
1286.209     29   28.652  29.420  1.393  -156.137  0.022  2.312  2.783  3.041
1523.949     27   29.707  30.487  1.416  -124.802  -0.552  0.737  2.779  3.047
1727.557     43   30.762  31.502  1.344  -54.468  -0.401  -0.200  2.776  3.046
1727.557     43   30.762  31.502  1.344  -54.468  -0.401  -0.200  2.776  3.046
1441.604     15   31.465  32.192  1.320  -109.781  -1.708  -1.582  2.762  3.033
1441.604     15   31.465  32.192  1.320  -109.781  -1.708  -1.582  2.762  3.033
1119.498     16   32.344  33.067  1.312  -195.297  -3.250  -2.868  2.736  3.010
1119.498     16   32.344  33.067  1.312  -195.297  -3.250  -2.868  2.736  3.010
1040.494     32   33.398  34.106  1.284  -158.240  -3.911  -4.670  2.705  2.973
1040.494     32   33.398  34.106  1.284  -158.240  -3.911  -4.670  2.705  2.973
383.653     47   34.453  35.145  1.256  -371.132  -5.255  -3.441  2.663  2.945
383.653     47   34.453  35.145  1.256  -371.132  -5.255  -3.441  2.663  2.945
-1577.350     63   35.332  36.180  1.539  -448.486  -7.475  -6.087  2.603  2.897
-1577.350     63   35.332  36.180  1.539  -448.486  -7.475  -6.087  2.603  2.897
-1332.849     31   36.387  37.221  1.513  -537.072  -9.602  -8.372  2.526  2.830
-716.411  -1344   37.441  38.212  1.399  -88.698  -6.882  -11.153  2.471  2.740
-1259.229  -1299   37.969  38.810  1.526  -102.137  -8.778  -14.232  2.401  2.626
-1259.229  -1299   37.969  38.810  1.526  -102.137  -8.778  -14.232  2.401  2.626
-1189.503   -843   38.496  39.377  1.600  -258.083  -11.488  -16.327  2.309  2.496
-1560.964  -1096   39.023  39.908  1.605  -405.808  -14.057  -18.319  2.196  2.349
-3551.599  -1134   41.309  42.316  1.828  -673.361  -17.206  -19.318  2.059  2.195
-3343.975  -1415   41.484  42.405  1.671  -805.558  -19.131  -20.466  1.906  2.031
-5224.144  -2523   41.484  42.413  1.685  -884.409  -20.295  -21.177  1.743  1.862
-5902.972  -2523   41.484  42.413  1.685  -854.089  -20.007  -21.169  1.583  1.692
-7099.376  -2819   41.309  42.313  1.823  -816.703  -19.746  -21.325  1.425  1.522
-6742.034  -2861   41.133  42.104  1.763  -744.693  -19.282  -21.701  1.271  1.348
-5099.604  -2865   41.133  41.793  1.198  -767.643  -19.483  -21.641  1.115  1.175
-5099.604  -2865   41.133  41.793  1.198  -767.643  -19.483  -21.641  1.115  1.175
-8164.498  -2245   40.605  41.389  1.422  -771.145  -19.532  -21.642  0.959  1.002
-8164.498  -2245   40.605  41.389  1.422  -771.145  -19.532  -21.642  0.959  1.002
-6310.255  -2079   40.254  40.914  1.199  -720.838  -19.402  -22.235  0.804  0.824
-8347.726  -2065   39.727  40.361  1.151  -1160.063  -19.816  -15.506  0.645  0.700
-8347.726  -2065   39.727  40.361  1.151  -1160.063  -19.816  -15.506  0.645  0.700
-8347.726  -2065   39.727  40.361  1.151  -1160.063  -19.816  -15.506  0.645  0.700
-8753.500  -1548   39.199  39.772  1.039  -1074.712  -20.203  -17.686  0.484  0.558
-8753.500  -1548   39.199  39.772  1.039  -1074.712  -20.203  -17.686  0.484  0.558
-8033.570   -936   38.145  38.556  0.747  -816.115  -19.253  -20.409  0.330  0.395
-6383.795   -718   37.266  37.593  0.593  37.396  -13.234  -24.171  0.224  0.202
-4394.666   -737   36.738  36.950  0.384  32.022  -15.166  -27.367  0.102  -0.017
-4394.666   -737   36.738  36.950  0.384  32.022  -15.166  -27.367  0.102  -0.017
-3266.975   -719   36.211  36.293  0.149  -84.783  -17.080  -28.632  -0.034  -0.246
-3266.975   -719   36.211  36.293  0.149  -84.783  -17.080  -28.632  -0.034  -0.246
-5773.348   -750   35.508  35.637  0.235  -934.133  -20.147  -19.557  -0.195  -0.403
-5773.348   -750   35.508  35.637  0.235  -934.133  -20.147  -19.557  -0.195  -0.403
-6690.278   -784   34.629  34.735  0.193  -1036.550  -21.934  -20.997  -0.371  -0.571
-6690.278   -784   34.629  34.735  0.193  -1036.550  -21.934  -20.997  -0.371  -0.571
-8830.471   -798   33.574  33.787  0.386  -979.085  -22.170  -22.399  -0.548  -0.750
-7659.238   -699   32.520  32.836  0.574  -81.184  -14.890  -24.689  -0.667  -0.947
-6560.720   -706   31.816  32.187  0.673  -71.890  -15.790  -26.320  -0.794  -1.158
-6560.720   -706   31.816  32.187  0.673  -71.890  -15.790  -26.320  -0.794  -1.158
-6560.720   -706   31.816  32.187  0.673  -71.890  -15.790  -26.320  -0.794  -1.158
-6291.026   -621   31.113  31.523  0.743  -263.799  -17.276  -25.576  -0.932  -1.363
-8586.335   -474   29.883  30.410  0.957  -1046.139  -20.084  -17.215  -1.093  -1.500
-8586.335   -474   29.883  30.410  0.957  -1046.139  -20.084  -17.215  -1.093  -1.500
-11206.697   -417   29.004  29.742  1.340  -1240.149  -20.882  -15.382  -1.260  -1.623
-11206.697   -417   29.004  29.742  1.340  -1240.149  -20.882  -15.382  -1.260  -1.623
-11820.321   -323   28.125  28.914  1.433  -1240.824  -20.538  -14.830  -1.424  -1.742
-12899.408   -201   27.070  27.904  1.512  -1139.452  -19.632  -15.010  -1.581  -1.862
-15957.223    -11   20.215  21.497  2.327  -888.486  -16.969  -14.596  -1.717  -1.979
-12839.338     19   19.512  20.766  2.276  -811.004  -15.792  -13.849  -1.843  -2.090
-13406.643     19   19.512  20.766  2.276  -843.714  -15.136  -12.158  -1.964  -2.187
-13068.040      6   18.809  20.046  2.246  -878.580  -14.203  -9.952  -2.078  -2.266
-12832.952     -2   18.105  19.330  2.223  -832.105  -13.239  -9.084  -2.184  -2.339
-12165.196     17   17.402  18.613  2.198  -649.150  -11.242  -8.693  -2.274  -2.409
-11131.372     17   17.402  18.613  2.198  -395.931  -9.311  -9.587  -2.348  -2.485
-9868.742     -2   16.699  17.896  2.172  -282.963  -8.063  -9.283  -2.413  -2.560
-9055.521      1   15.996  17.179  2.146  -322.453  -8.028  -8.539  -2.477  -2.628
-9055.521      1   15.996  17.179  2.146  -322.453  -8.028  -8.539  -2.477  -2.628
-8216.141     -9   15.293  16.461  2.121  -250.220  -7.195  -8.278  -2.534  -2.694
-7340.213      2   14.590  15.746  2.099  -156.979  -5.139  -6.201  -2.575  -2.744
-7340.213      2   14.590  15.746  2.099  -156.979  -5.139  -6.201  -2.575  -2.744
-7885.971      5   13.711  15.027  2.389  -155.357  -4.647  -5.344  -2.613  -2.787
-7885.971      5   13.711  15.027  2.389  -155.357  -4.647  -5.344  -2.613  -2.787
-5643.671    -16   13.008  14.223  2.206  -162.321  -4.360  -4.709  -2.648  -2.824
-6159.386     -6   11.953  13.179  2.226  -181.179  -3.785  -3.369  -2.678  -2.851
-6159.386     -6   11.953  13.179  2.226  -181.179  -3.785  -3.369  -2.678  -2.851
-5343.232     -4   11.250  12.487  2.245  -34.168  -2.038  -2.765  -2.694  -2.873
-5343.232     -4   11.250  12.487  2.245  -34.168  -2.038  -2.765  -2.694  -2.873
-3325.476    -23   10.547  11.619  1.946  61.392  -0.746  -2.086  -2.700  -2.890
-3665.305     -5   9.492  10.575  1.965  122.245  -0.272  -2.258  -2.702  -2.908
-3665.305     -5   9.492  10.575  1.965  122.245  -0.272  -2.258  -2.702  -2.908
-2934.581      7   8.789  9.884  1.987  106.008  0.540  -0.521  -2.698  -2.912
-2934.581      7   8.789  9.884  1.987  106.008  0.540  -0.521  -2.698  -2.912
-2880.806     15   7.910  8.999  1.977  -69.805  -0.387  0.824  -2.701  -2.906
-2880.806     15   7.910  8.999  1.977  -69.805  -0.387  0.824  -2.701  -2.906
-2977.559      7   6.855  7.966  2.017  -13.376  0.135  0.779  -2.700  -2.899
-2977.559      7   6.855  7.966  2.017  -13.376  0.135  0.779  -2.700  -2.899
-2825.745     -9   5.801  6.936  2.061  26.942  1.359  2.257  -2.689  -2.881
-2825.745     -9   5.801  6.936  2.061  26.942  1.359  2.257  -2.689  -2.881
-2207.476      8   4.746  5.876  2.052  147.344  3.388  3.802  -2.662  -2.851
-1164.830     -7   3.867  4.849  1.781  -4.103  2.813  5.340  -2.639  -2.808
-1561.424     20   3.164  4.142  1.775  181.569  5.358  6.676  -2.597  -2.755
-861.141      6   2.461  3.425  1.750  206.433  6.376  8.043  -2.546  -2.690
3541.600     33   -2.637  -2.225  0.748  258.635  7.175  8.555  -2.488  -2.622
1700.454     34   -3.164  -2.917  0.449  238.542  7.872  10.112  -2.425  -2.541
2981.332   2100   -3.691  -3.604  0.160  342.813  9.177  10.632  -2.352  -2.456
2157.062   2100   -3.691  -3.604  0.160  258.812  8.995  11.712  -2.280  -2.362
2936.983   1835   -4.219  -4.192  0.049  358.236  9.822  11.463  -2.201  -2.271
2716.495   1984   -4.746  -4.706  0.072  431.320  10.773  11.891  -2.115  -2.176
6194.322   2610   -4.746  -5.123  -0.684  457.275  11.048  11.924  -2.027  -2.080
136.965   2610   -5.273  -5.123  0.273  525.698  11.947  12.350  -1.931  -1.981
136.965   2610   -5.273  -5.123  0.273  525.698  11.947  12.350  -1.931  -1.981
3763.613   2827   -5.625  -5.424  0.365  522.248  12.285  13.002  -1.833  -1.877
3763.613   2827   -5.625  -5.424  0.365  522.248  12.285  13.002  -1.833  -1.877
1638.479    578   -6.152  -5.693  0.834  507.678  12.800  14.151  -1.730  -1.764
1638.479    578   -6.152  -5.693  0.834  507.678  12.800  14.151  -1.730  -1.764
749.464   2648   -6.680  -5.871  1.468  448.703  13.212  15.862  -1.625  -1.637
749.464   2648   -6.680  -5.871  1.468  448.703  13.212  15.862  -1.625  -1.637
3448.387   1669   -6.680  -5.839  1.525  829.853  14.252  11.224  -1.511  -1.547
3448.387   1669   -6.680  -5.839  1.525  829.853  14.252  11.224  -1.511  -1.547
4744.096    809   -6.504  -5.729  1.406  833.135  15.436  13.303  -1.387  -1.441
4744.096    809   -6.504  -5.729  1.406  833.135  15.436  13.303  -1.387  -1.441
3199.938   2666   -6.504  -5.490  1.840  695.779  15.438  15.655  -1.264  -1.316
1610.971   2827   -6.328  -5.018  2.378  81.185  10.707  17.670  -1.178  -1.174
2276.634   1909   -5.977  -4.588  2.520  266.603  12.851  18.244  -1.075  -1.028
2276.634   1909   -5.977  -4.588  2.520  266.603  12.851  18.244  -1.075  -1.028
3084.094   1477   -5.449  -4.126  2.402  388.746  14.679  19.350  -0.958  -0.874
3084.094   1477   -5.449  -4.126  2.402  388.746  14.679  19.350  -0.958  -0.874
3187.673   2053   -5.098  -3.623  2.676  966.203  16.754  13.201  -0.824  -0.768
3187.673   2053   -5.098  -3.623  2.676  966.203  16.754  13.201  -0.824  -0.768
5607.826   1744   -4.395  -2.883  2.744  1085.209  18.403  14.152  -0.677  -0.655
5607.826   1744   -4.395  -2.883  2.744  1085.209  18.403  14.152  -0.677  -0.655
6267.795   1117   -3.516  -1.961  2.823  906.913  18.083  16.654  -0.532  -0.522
6070.440    845   -2.461  -1.017  2.622  62.888  12.115  20.376  -0.435  -0.359
