SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
60.675    -30   -23.906  -26.451  -8.908  -0.080  -0.058  0.000  0.000  -0.000
60.675    -30   -23.906  -26.451  -8.908  -0.080  -0.058  0.000  0.000  -0.000
55.027    -26   -23.906  -26.451  -13.925  -0.119  -0.057  0.000  0.000  -0.000
55.027    -26   -23.906  -26.451  -13.925  -0.119  -0.057  0.000  0.000  -0.000
44.451    -27   -23.906  -26.451  -16.409  -0.122  -0.054  0.000  0.000  -0.000
44.451    -27   -23.906  -26.451  -16.409  -0.122  -0.054  0.000  0.000  -0.000
44.451    -27   -23.906  -26.451  -16.409  -0.122  -0.054  0.000  0.000  -0.000
37.238    -30   -23.906  -26.451  -15.917  -0.095  -0.020  0.000  0.000  -0.000
31.840    -27   -23.906  -26.451  -15.769  -0.096  -0.017  0.000  0.000  -0.000
45.276    -29   -23.906  -26.451  -8.509  -0.052  -0.001  0.000  0.000  -0.000
41.479    -30   -23.906  -26.451  -14.466  -0.103  0.013  0.000  0.000  -0.000
56.033    -30   -23.906  -26.451  -7.278  -0.031  0.040  0.000  0.000  -0.000
57.253    -30   -23.906  -26.451  -11.551  -0.049  0.063  0.000  0.000  -0.000
70.248    -28   -23.906  -26.451  -6.640  -0.004  0.084  0.000  0.000  -0.000
112.232    -30   -23.906  -26.451  6.300  0.070  0.076  0.000  0.000  -0.000
179.210    -30   -23.906  -26.451  19.977  0.149  0.092  0.000  0.000  -0.000
179.210    -30   -23.906  -26.451  19.977  0.149  0.092  0.000  0.000  -0.000
227.441    -29   -23.906  -26.451  17.785  0.141  0.145  0.000  0.000  -0.000
227.441    -29   -23.906  -26.451  17.785  0.141  0.145  0.000  0.000  -0.000
242.863    -30   -23.906  -26.451  8.300  0.112  0.186  0.000  0.000  -0.000
242.863    -30   -23.906  -26.451  8.300  0.112  0.186  0.000  0.000  -0.000
242.863    -30   -23.906  -26.451  8.300  0.112  0.186  0.000  0.000  -0.000
287.174    -27   -23.906  -26.451  21.405  0.220  0.165  0.000  0.000  -0.000
287.174    -27   -23.906  -26.451  21.405  0.220  0.165  0.000  0.000  -0.000
355.246    -28   -23.906  -26.451  34.794  0.268  0.127  0.000  0.000  -0.000
413.027    -30   -23.906  -26.451  36.182  0.248  0.119  0.000  0.000  -0.000
446.665    -29   -23.906  -26.451  31.021  0.233  0.179  0.000  0.000  -0.000
446.665    -29   -23.906  -26.451  31.021  0.233  0.179  0.000  0.000  -0.000
473.624    -29   -23.906  -26.451  31.059  0.256  0.165  0.000  0.000  -0.000
473.624    -29   -23.906  -26.451  31.059  0.256  0.165  0.000  0.000  -0.000
479.390    -29   -23.906  -26.451  24.600  0.222  0.162  0.000  0.000  -0.000
479.390    -29   -23.906  -26.451  24.600  0.222  0.162  0.000  0.000  -0.000
495.499    -28   -23.906  -26.451  29.314  0.251  0.152  0.000  0.000  -0.000
495.499    -28   -23.906  -26.451  29.314  0.251  0.152  0.000  0.000  -0.000
520.972    -28   -23.906  -26.451  34.475  0.256  0.146  0.000  0.000  -0.000
520.972    -28   -23.906  -26.451  34.475  0.256  0.146  0.000  0.000  -0.000
551.200    -29   -23.906  -26.451  38.519  0.269  0.139  0.000  0.000  -0.000
551.200    -29   -23.906  -26.451  38.519  0.269  0.139  0.000  0.000  -0.000
558.409    -29   -23.906  -26.451  31.589  0.228  0.121  0.000  0.000  -0.000
558.409    -29   -23.906  -26.451  31.589  0.228  0.121  0.000  0.000  -0.000
556.676    -30   -23.906  -26.451  28.538  0.218  0.086  0.000  0.000  -0.000
556.676    -30   -23.906  -26.451  28.538  0.218  0.086  0.000  0.000  -0.000
555.488    -28   -23.906  -26.451  28.629  0.214  0.065  0.000  0.000  -0.000
555.488    -28   -23.906  -26.451  28.629  0.214  0.065  0.000  0.000  -0.000
551.377    -31   -23.906  -26.451  27.333  0.195  0.068  0.000  0.000  -0.000
536.702    -30   -23.906  -26.451  22.670  0.157  0.068  0.000  0.000  -0.000
533.621    -31   -23.906  -26.451  26.229  0.169  0.026  0.000  0.000  -0.000
533.621    -31   -23.906  -26.451  26.229  0.169  0.026  0.000  0.000  -0.000
515.787    -27   -23.906  -26.451  19.943  0.122  0.011  0.000  0.000  -0.000
515.787    -27   -23.906  -26.451  19.943  0.122  0.011  0.000  0.000  -0.000
485.475    -30   -23.906  -26.451  13.366  0.091  0.017  0.000  0.000  -0.000
485.475    -30   -23.906  -26.451  13.366  0.091  0.017  0.000  0.000  -0.000
485.475    -30   -23.906  -26.451  13.366  0.091  0.017  0.000  0.000  -0.000
472.593    -28   -23.906  -26.451  18.028  0.117  -0.023  0.000  0.000  -0.000
472.593    -28   -23.906  -26.451  18.028  0.117  -0.023  0.000  0.000  -0.000
449.795    -30   -23.906  -26.451  12.912  0.063  -0.030  0.000  0.000  -0.000
449.795    -30   -23.906  -26.451  12.912  0.063  -0.030  0.000  0.000  -0.000
421.122    -26   -23.906  -26.451  8.628  0.042  -0.022  0.000  0.000  -0.000
421.122    -26   -23.906  -26.451  8.628  0.042  -0.022  0.000  0.000  -0.000
396.144    -28   -23.906  -26.451  7.798  0.033  -0.053  0.000  0.000  -0.000
396.144    -28   -23.906  -26.451  7.798  0.033  -0.053  0.000  0.000  -0.000
389.527    -27   -23.906  -26.451  13.265  0.067  -0.060  0.000  0.000  -0.000
389.527    -27   -23.906  -26.451  13.265  0.067  -0.060  0.000  0.000  -0.000
369.192    -30   -23.906  -26.451  7.101  0.017  -0.053  0.000  0.000  -0.000
369.192    -30   -23.906  -26.451  7.101  0.017  -0.053  0.000  0.000  -0.000
353.505    -28   -23.906  -26.451  7.333  0.030  -0.055  0.000  0.000  -0.000
353.505    -28   -23.906  -26.451  7.333  0.030  -0.055  0.000  0.000  -0.000
340.955    -28   -23.906  -26.451  7.321  0.032  -0.042  0.000  0.000  -0.000
340.955    -28   -23.906  -26.451  7.321  0.032  -0.042  0.000  0.000  -0.000
339.575    -29   -23.906  -26.451  10.873  0.049  -0.064  0.000  0.000  -0.000
339.575    -29   -23.906  -26.451  10.873  0.049  -0.064  0.000  0.000  -0.000
331.606    -28   -23.906  -26.451  8.053  0.032  -0.047  0.000  0.000  -0.000
331.606    -28   -23.906  -26.451  8.053  0.032  -0.047  0.000  0.000  -0.000
321.031    -27   -23.906  -26.451  6.325  0.025  -0.034  0.000  0.000  -0.000
321.031    -27   -23.906  -26.451  6.325  0.025  -0.034  0.000  0.000  -0.000
308.068    -30   -23.906  -26.451  4.478  0.017  -0.035  0.000  0.000  -0.000
308.068    -30   -23.906  -26.451  4.478  0.017  -0.035  0.000  0.000  -0.000
308.068    -30   -23.906  -26.451  4.478  0.017  -0.035  0.000  0.000  -0.000
289.157    -29   -23.906  -26.451  0.982  -0.007  -0.045  0.000  0.000  -0.000
289.157    -29   -23.906  -26.451  0.982  -0.007  -0.045  0.000  0.000  -0.000
272.793    -28   -23.906  -26.451  0.463  -0.002  -0.030  0.000  0.000  -0.000
261.501    -30   -23.906  -26.451  1.188  -0.001  -0.018  0.000  0.000  -0.000
259.805    -27   -23.906  -26.451  4.186  0.019  -0.013  0.000  0.000  -0.000
247.025    -29   -23.906  -26.451  -0.492  -0.014  -0.012  0.000  0.000  -0.000
253.240    -29   -23.906  -26.451  6.217  0.055  0.023  0.000  0.000  -0.000
251.229    -30   -23.906  -26.451  3.358  0.027  0.029  0.000  0.000  -0.000
260.298    -30   -23.906  -26.451  7.740  0.054  0.005  0.000  0.000  -0.000
285.127    -30   -23.906  -26.451  14.928  0.104  0.026  0.000  0.000  -0.000
286.217    -30   -23.906  -26.451  7.243  0.047  0.043  0.000  0.000  -0.000
270.561    -29   -23.906  -26.451  0.478  0.018  0.040  0.000  0.000  -0.000
253.995    -30   -23.906  -26.451  -1.179  0.017  0.035  0.000  0.000  -0.000
253.995    -30   -23.906  -26.451  -1.179  0.017  0.035  0.000  0.000  -0.000
246.099    -31   -23.906  -26.451  1.003  0.029  0.044  0.000  0.000  -0.000
246.099    -31   -23.906  -26.451  1.003  0.029  0.044  0.000  0.000  -0.000
252.465    -29   -23.906  -26.451  6.170  0.065  0.094  0.000  0.000  -0.000
252.465    -29   -23.906  -26.451  6.170  0.065  0.094  0.000  0.000  -0.000
241.450    -30   -23.906  -26.451  -0.400  -0.003  0.046  0.000  0.000  -0.000
241.450    -30   -23.906  -26.451  -0.400  -0.003  0.046  0.000  0.000  -0.000
235.282    -30   -23.906  -26.451  0.648  0.040  0.111  0.000  0.000  -0.000
235.282    -30   -23.906  -26.451  0.648  0.040  0.111  0.000  0.000  -0.000
233.901    -29   -23.906  -26.451  2.132  0.037  0.043  0.000  0.000  -0.000
233.901    -29   -23.906  -26.451  2.132  0.037  0.043  0.000  0.000  -0.000
224.884    -31   -23.906  -26.451  -1.117  0.019  0.064  0.000  0.000  -0.000
224.884    -31   -23.906  -26.451  -1.117  0.019  0.064  0.000  0.000  -0.000
224.386    -29   -23.906  -26.451  1.636  0.028  0.050  0.000  0.000  -0.000
224.386    -29   -23.906  -26.451  1.636  0.028  0.050  0.000  0.000  -0.000
217.267    -30   -23.906  -26.451  -1.116  0.003  0.049  0.000  0.000  -0.000
217.267    -30   -23.906  -26.451  -1.116  0.003  0.049  0.000  0.000  -0.000
203.895    -28   -23.906  -26.451  -4.259  -0.013  0.046  0.000  0.000  -0.000
192.891    -30   -23.906  -26.451  -4.381  -0.012  0.028  0.000  0.000  -0.000
192.891    -30   -23.906  -26.451  -4.381  -0.012  0.028  0.000  0.000  -0.000
207.835    -27   -23.906  -26.451  5.344  0.047  0.015  0.000  0.000  -0.000
200.615    -30   -23.906  -26.451  -2.513  -0.019  0.040  0.000  0.000  -0.000
200.615    -30   -23.906  -26.451  -2.513  -0.019  0.040  0.000  0.000  -0.000
200.615    -30   -23.906  -26.451  -2.513  -0.019  0.040  0.000  0.000  -0.000
188.849    -30   -23.906  -26.451  -4.954  -0.028  0.010  0.000  0.000  -0.000
188.849    -30   -23.906  -26.451  -4.954  -0.028  0.010  0.000  0.000  -0.000
171.213    -28   -23.906  -26.451  -8.316  -0.049  -0.010  0.000  0.000  -0.000
171.213    -28   -23.906  -26.451  -8.316  -0.049  -0.010  0.000  0.000  -0.000
159.361    -30   -23.906  -26.451  -7.403  -0.038  0.002  0.000  0.000  -0.000
159.361    -30   -23.906  -26.451  -7.403  -0.038  0.002  0.000  0.000  -0.000
153.029    -29   -23.906  -26.451  -6.106  -0.044  -0.022  0.000  0.000  -0.000
153.029    -29   -23.906  -26.451  -6.106  -0.044  -0.022  0.000  0.000  -0.000
140.393    -30   -23.906  -26.451  -9.210  -0.074  -0.018  0.000  0.000  -0.000
140.393    -30   -23.906  -26.451  -9.210  -0.074  -0.018  0.000  0.000  -0.000
123.645    -29   -23.906  -26.451  -11.927  -0.090  -0.030  0.000  0.000  -0.000
123.645    -29   -23.906  -26.451  -11.927  -0.090  -0.030  0.000  0.000  -0.000
116.919    -29   -23.906  -26.451  -9.197  -0.064  -0.040  0.000  0.000  -0.000
116.919    -29   -23.906  -26.451  -9.197  -0.064  -0.040  0.000  0.000  -0.000
119.992    -30   -23.906  -26.451  -5.710  -0.062  -0.098  0.000  0.000  -0.000
119.992    -30   -23.906  -26.451  -5.710  -0.062  -0.098  0.000  0.000  -0.000
117.759    -27   -23.906  -26.451  -7.641  -0.080  -0.074  0.000  0.000  -0.000
117.759    -27   -23.906  -26.451  -7.641  -0.080  -0.074  0.000  0.000  -0.000
125.458    -31   -23.906  -26.451  -3.777  -0.036  -0.037  0.000  0.000  -0.000
125.458    -31   -23.906  -26.451  -3.777  -0.036  -0.037  0.000  0.000  -0.000
123.947    -31   -23.906  -26.451  -6.892  -0.075  -0.084  0.000  0.000  -0.000
123.947    -31   -23.906  -26.451  -6.892  -0.075  -0.084  0.000  0.000  -0.000
123.947    -31   -23.906  -26.451  -6.892  -0.075  -0.084  0.000  0.000  -0.000
124.877    -30   -23.906  -26.451  -6.017  -0.060  -0.083  0.000  0.000  -0.000
124.877    -30   -23.906  -26.451  -6.017  -0.060  -0.083  0.000  0.000  -0.000
136.496    -28   -23.906  -26.451  -1.560  -0.035  -0.093  0.000  0.000  -0.000
136.496    -28   -23.906  -26.451  -1.560  -0.035  -0.093  0.000  0.000  -0.000
149.439    -29   -23.906  -26.451  -0.062  -0.037  -0.093  0.000  0.000  -0.000
149.439    -29   -23.906  -26.451  -0.062  -0.037  -0.093  0.000  0.000  -0.000
168.187    -30   -23.906  -26.451  3.382  -0.017  -0.101  0.000  0.000  -0.000
168.187    -30   -23.906  -26.451  3.382  -0.017  -0.101  0.000  0.000  -0.000
176.092    -29   -23.906  -26.451  0.468  -0.023  -0.065  0.000  0.000  -0.000
176.092    -29   -23.906  -26.451  0.468  -0.023  -0.065  0.000  0.000  -0.000
196.245    -30   -23.906  -26.451  6.149  0.012  -0.101  0.000  0.000  -0.000
196.245    -30   -23.906  -26.451  6.149  0.012  -0.101  0.000  0.000  -0.000
213.507    -28   -23.906  -26.451  6.605  0.019  -0.065  0.000  0.000  -0.000
213.507    -28   -23.906  -26.451  6.605  0.019  -0.065  0.000  0.000  -0.000
223.016    -32   -23.906  -26.451  4.841  0.014  -0.043  0.000  0.000  -0.000
220.995    -31   -23.906  -26.451  0.895  -0.007  -0.028  0.000  0.000  -0.000
224.693    -28   -23.906  -26.451  3.070  0.016  -0.028  0.000  0.000  -0.000
249.027    -30   -23.906  -26.451  11.811  0.079  -0.002  0.000  0.000  -0.000
268.871    -28   -23.906  -26.451  11.954  0.077  0.039  0.000  0.000  -0.000
271.088    -28   -23.906  -26.451  6.356  0.052  0.067  0.000  0.000  -0.000
299.935    -31   -23.906  -26.451  17.425  0.155  0.101  0.000  0.000  -0.000
315.989    -30   -23.906  -26.451  14.521  0.152  0.183  0.000  0.000  -0.000
322.198    -30   -23.906  -26.451  11.810  0.135  0.183  0.000  0.000  -0.000
322.198    -30   -23.906  -26.451  11.810  0.135  0.183  0.000  0.000  -0.000
332.211    -29   -23.906  -26.451  13.901  0.135  0.135  0.000  0.000  -0.000
332.211    -29   -23.906  -26.451  13.901  0.135  0.135  0.000  0.000  -0.000
359.459    -29   -23.906  -26.451  21.787  0.179  0.121  0.000  0.000  -0.000
359.459    -29   -23.906  -26.451  21.787  0.179  0.121  0.000  0.000  -0.000
411.445    -29   -23.906  -26.451  34.162  0.249  0.106  0.000  0.000  -0.000
411.445    -29   -23.906  -26.451  34.162  0.249  0.106  0.000  0.000  -0.000
428.115    -27   -24.082  -26.451  28.439  0.204  0.126  0.000  0.000  -0.000
428.115    -27   -24.082  -26.451  28.439  0.204  0.126  0.000  0.000  -0.000
430.969    -28   -24.082  -26.451  27.522  0.203  0.095  0.000  0.000  -0.000
430.969    -28   -24.082  -26.451  27.522  0.203  0.095  0.000  0.000  -0.000
423.249    -26   -24.082  -26.451  25.905  0.194  0.069  0.000  0.000  -0.000
423.249    -26   -24.082  -26.451  25.905  0.194  0.069  0.000  0.000  -0.000
426.854    -26   -24.082  -26.451  31.162  0.239  0.082  0.000  0.000  -0.000
426.854    -26   -24.082  -26.451  31.162  0.239  0.082  0.000  0.000  -0.000
434.743    -27   -24.082  -26.451  33.536  0.207  0.010  0.000  0.000  -0.000
434.743    -27   -24.082  -26.451  33.536  0.207  0.010  0.000  0.000  -0.000
430.275    -27   -24.082  -26.451  28.870  0.160  -0.009  0.000  0.000  -0.000
430.275    -27   -24.082  -26.451  28.870  0.160  -0.009  0.000  0.000  -0.000
430.275    -27   -24.082  -26.451  28.870  0.160  -0.009  0.000  0.000  -0.000
417.311    -26   -24.082  -26.451  24.437  0.147  -0.004  0.000  0.000  -0.000
417.311    -26   -24.082  -26.451  24.437  0.147  -0.004  0.000  0.000  -0.000
387.183    -27   -24.082  -26.451  15.293  0.098  -0.010  0.000  0.000  -0.000
387.183    -27   -24.082  -26.451  15.293  0.098  -0.010  0.000  0.000  -0.000
355.855    -27   -24.082  -26.451  10.377  0.088  0.030  0.000  0.000  -0.000
351.521    -30   -24.082  -26.451  15.772  0.113  0.029  0.000  0.000  -0.000
366.617    -30   -24.082  -26.451  19.561  0.107  -0.015  0.000  0.000  -0.000
366.617    -30   -24.082  -26.451  19.561  0.107  -0.015  0.000  0.000  -0.000
380.991    -28   -24.082  -26.451  20.032  0.117  0.021  0.000  0.000  -0.000
380.991    -28   -24.082  -26.451  20.032  0.117  0.021  0.000  0.000  -0.000
359.834    -29   -24.082  -26.451  7.140  0.043  0.023  0.000  0.000  -0.000
359.834    -29   -24.082  -26.451  7.140  0.043  0.023  0.000  0.000  -0.000
312.937    -28   -24.082  -26.451  -4.628  -0.010  0.019  0.000  0.000  -0.000
312.937    -28   -24.082  -26.451  -4.628  -0.010  0.019  0.000  0.000  -0.000
271.311    -29   -24.082  -26.451  -6.316  -0.014  0.009  0.000  0.000  -0.000
271.311    -29   -24.082  -26.451  -6.316  -0.014  0.009  0.000  0.000  -0.000
244.788    -28   -24.082  -26.451  -4.000  -0.016  0.008  0.000  0.000  -0.000
244.788    -28   -24.082  -26.451  -4.000  -0.016  0.008  0.000  0.000  -0.000
222.408    -30   -24.082  -26.451  -4.926  -0.046  0.006  0.000  0.000  -0.000
222.408    -30   -24.082  -26.451  -4.926  -0.046  0.006  0.000  0.000  -0.000
222.408    -30   -24.082  -26.451  -4.926  -0.046  0.006  0.000  0.000  -0.000
194.632    -27   -24.082  -26.451  -9.001  -0.073  0.002  0.000  0.000  -0.000
161.255    -30   -24.082  -26.451  -13.199  -0.081  0.001  0.000  0.000  -0.000
131.507    -28   -24.082  -26.451  -14.104  -0.076  -0.006  0.000  0.000  -0.000
131.507    -28   -24.082  -26.451  -14.104  -0.076  -0.006  0.000  0.000  -0.000
141.683    -30   -24.082  -26.451  -0.284  0.012  -0.010  0.000  0.000  -0.000
141.683    -30   -24.082  -26.451  -0.284  0.012  -0.010  0.000  0.000  -0.000
138.155    -29   -24.082  -26.451  -5.284  -0.037  0.046  0.000  0.000  -0.000
138.155    -29   -24.082  -26.451  -5.284  -0.037  0.046  0.000  0.000  -0.000
131.819    -27   -24.082  -26.451  -6.859  -0.047  0.017  0.000  0.000  -0.000
131.819    -27   -24.082  -26.451  -6.859  -0.047  0.017  0.000  0.000  -0.000
138.354    -30   -24.082  -26.451  -2.106  0.008  0.035  0.000  0.000  -0.000
138.354    -30   -24.082  -26.451  -2.106  0.008  0.035  0.000  0.000  -0.000
151.674    -32   -24.082  -26.451  1.338  0.024  0.024  0.000  0.000  -0.000
151.674    -32   -24.082  -26.451  1.338  0.024  0.024  0.000  0.000  -0.000
147.236    -28   -24.082  -26.451  -4.754  -0.017  0.052  0.000  0.000  -0.000
147.236    -28   -24.082  -26.451  -4.754  -0.017  0.052  0.000  0.000  -0.000
136.586    -29   -24.082  -26.451  -7.667  -0.040  0.026  0.000  0.000  -0.000
136.586    -29   -24.082  -26.451  -7.667  -0.040  0.026  0.000  0.000  -0.000
130.280    -28   -24.082  -26.451  -6.850  -0.031  0.025  0.000  0.000  -0.000
130.280    -28   -24.082  -26.451  -6.850  -0.031  0.025  0.000  0.000  -0.000
140.173    -28   -24.082  -26.451  -0.795  0.011  0.034  0.000  0.000  -0.000
140.173    -28   -24.082  -26.451  -0.795  0.011  0.034  0.000  0.000  -0.000
149.034    -29   -24.082  -26.451  -0.374  -0.001  0.015  0.000  0.000  -0.000
151.480    -25   -24.082  -26.451  -2.217  -0.025  -0.001  0.000  0.000  -0.000
144.624    -30   -24.082  -26.451  -5.798  -0.035  0.006  0.000  0.000  -0.000
128.528    -31   -24.082  -26.451  -10.141  -0.063  -0.026  0.000  0.000  -0.000
135.880    -29   -24.082  -26.451  -1.899  -0.003  -0.015  0.000  0.000  -0.000
144.024    -29   -24.082  -26.451  -0.997  -0.015  0.004  0.000  0.000  -0.000
163.051    -29   -24.082  -26.451  4.140  0.016  -0.003  0.000  0.000  -0.000
173.369    -28   -24.082  -26.451  2.172  -0.005  -0.033  0.000  0.000  -0.000
174.343    -28   -24.082  -26.451  -0.807  -0.003  -0.010  0.000  0.000  -0.000
174.343    -28   -24.082  -26.451  -0.807  -0.003  -0.010  0.000  0.000  -0.000
203.636    -28   -24.082  -26.451  10.863  0.080  -0.015  0.000  0.000  -0.000
203.636    -28   -24.082  -26.451  10.863  0.080  -0.015  0.000  0.000  -0.000
240.427    -30   -24.082  -26.451  16.314  0.106  0.020  0.000  0.000  -0.000
240.427    -30   -24.082  -26.451  16.314  0.106  0.020  0.000  0.000  -0.000
277.483    -28   -24.082  -26.451  19.447  0.113  0.011  0.000  0.000  -0.000
277.483    -28   -24.082  -26.451  19.447  0.113  0.011  0.000  0.000  -0.000
296.461    -28   -24.082  -26.451  15.097  0.088  0.010  0.000  0.000  -0.000
302.166    -29   -24.082  -26.451  11.230  0.082  0.012  0.000  0.000  -0.000
296.262    -29   -24.082  -26.451  6.946  0.060  0.018  0.000  0.000  -0.000
296.262    -29   -24.082  -26.451  6.946  0.060  0.018  0.000  0.000  -0.000
354.784    -29   -24.082  -26.451  32.834  0.233  0.017  0.000  0.000  -0.000
411.821    -30   -24.082  -26.451  37.021  0.219  0.045  0.000  0.000  -0.000
462.679    -30   -24.082  -26.451  39.181  0.235  0.042  0.000  0.000  -0.000
487.821    -30   -24.082  -26.451  32.834  0.221  0.049  0.000  0.000  -0.000
487.821    -30   -24.082  -26.451  32.834  0.221  0.049  0.000  0.000  -0.000
480.991    -30   -24.082  -26.451  21.783  0.192  0.116  0.000  0.000  -0.000
480.991    -30   -24.082  -26.451  21.783  0.192  0.116  0.000  0.000  -0.000
455.193    -27   -24.082  -26.451  13.472  0.134  0.082  0.000  0.000  -0.000
455.193    -27   -24.082  -26.451  13.472  0.134  0.082  0.000  0.000  -0.000
448.315    -27   -24.082  -26.451  19.094  0.159  0.086  0.000  0.000  -0.000
448.315    -27   -24.082  -26.451  19.094  0.159  0.086  0.000  0.000  -0.000
