acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
1.891  0.270  1.679  0.585  1.624  -0.611  1875.133  310.880    252
1.743  0.094  1.602  0.478  1.368  -0.884  1797.798  289.301    241
1.743  0.094  1.602  0.478  1.368  -0.884  1797.798  289.301    241
1.585  -0.074  1.517  0.373  1.097  -1.142  1716.176  267.998    230
1.585  -0.074  1.517  0.373  1.097  -1.142  1716.176  267.998    230
1.414  -0.190  1.423  0.300  0.809  -1.313  1620.670  250.168    221
1.414  -0.190  1.423  0.300  0.809  -1.313  1620.670  250.168    221
1.236  -0.290  1.323  0.236  0.515  -1.457  1510.433  232.565    212
1.236  -0.290  1.323  0.236  0.515  -1.457  1510.433  232.565    212
1.042  -0.358  1.212  0.191  0.197  -1.546  1379.920  213.589    202
1.042  -0.358  1.212  0.191  0.197  -1.546  1379.920  213.589    202
0.844  -0.398  1.097  0.164  -0.122  -1.590  1228.838  196.455    193
0.844  -0.398  1.097  0.164  -0.122  -1.590  1228.838  196.455    193
0.774  -0.435  1.059  0.137  -0.233  -1.630  1093.958  176.340    182
0.574  -0.437  0.941  0.133  -0.549  -1.612  934.214  154.883    170
0.516  -0.464  0.909  0.112  -0.636  -1.635  794.820  138.500    161
0.322  -0.465  0.792  0.108  -0.938  -1.614  633.479  136.728    161
0.124  -0.486  0.670  0.091  -1.243  -1.628  457.207  101.377    140
-0.062  -0.526  0.556  0.062  -1.524  -1.671  275.557  20.080     90
-0.239  -0.596  0.444  0.014  -1.787  -1.762  96.596  11.823     85
-0.398  -0.688  0.343  -0.048  -2.020  -1.886  -72.203  0.471     78
-0.576  -0.802  0.229  -0.124  -2.278  -2.044  -233.919  0.465     78
-0.750  -0.947  0.115  -0.222  -2.527  -2.250  -384.345  -15.541     68
-0.909  -1.074  0.010  -0.309  -2.750  -2.424  -524.298  -32.942     57
-1.076  -1.193  -0.102  -0.392  -2.981  -2.584  -658.477  -53.320     44
-1.076  -1.193  -0.102  -0.392  -2.981  -2.584  -658.477  -53.320     44
-1.226  -1.316  -0.204  -0.478  -3.184  -2.748  -783.204  -73.437     31
-1.226  -1.316  -0.204  -0.478  -3.184  -2.748  -783.204  -73.437     31
-1.379  -1.434  -0.310  -0.562  -3.387  -2.901  -901.535  -99.697     14
-1.379  -1.434  -0.310  -0.562  -3.387  -2.901  -901.535  -99.697     14
-1.510  -1.552  -0.403  -0.647  -3.554  -3.052  -1008.971  -125.621     -3
-1.510  -1.552  -0.403  -0.647  -3.554  -3.052  -1008.971  -125.621     -3
-1.636  -1.670  -0.493  -0.734  -3.710  -3.203  -1106.234  -157.613    -24
-1.636  -1.670  -0.493  -0.734  -3.710  -3.203  -1106.234  -157.613    -24
-1.773  -1.782  -0.592  -0.817  -3.882  -3.341  -1198.810  -184.396    -42
-1.773  -1.782  -0.592  -0.817  -3.882  -3.341  -1198.810  -184.396    -42
-1.888  -1.932  -0.678  -0.925  -4.016  -3.538  -1276.390  -209.236    -59
-1.888  -1.932  -0.678  -0.925  -4.016  -3.538  -1276.390  -209.236    -59
-1.827  -2.058  -0.655  -1.019  -3.867  -3.695  -1300.615  -230.557    -74
-1.929  -1.976  -0.734  -0.985  -3.981  -3.517  -1354.324  -250.006    -88
-2.017  -2.089  -0.804  -1.071  -4.070  -3.652  -1399.235  -261.206    -97
-2.017  -2.089  -0.804  -1.071  -4.070  -3.652  -1399.235  -261.206    -97
-2.099  -2.170  -0.871  -1.139  -4.149  -3.735  -1440.317  -269.063   -104
-2.099  -2.170  -0.871  -1.139  -4.149  -3.735  -1440.317  -269.063   -104
-2.160  -2.226  -0.926  -1.191  -4.195  -3.776  -1476.750  -276.819   -111
-2.160  -2.226  -0.926  -1.191  -4.195  -3.776  -1476.750  -276.819   -111
-2.160  -2.226  -0.926  -1.191  -4.195  -3.776  -1476.750  -276.819   -111
-2.213  -2.248  -0.976  -1.222  -4.225  -3.763  -1511.912  -286.076   -119
-2.213  -2.248  -0.976  -1.222  -4.225  -3.763  -1511.912  -286.076   -119
-2.258  -2.244  -1.022  -1.237  -4.242  -3.708  -1547.845  -303.214   -132
-2.258  -2.244  -1.022  -1.237  -4.242  -3.708  -1547.845  -303.214   -132
-2.285  -2.223  -1.058  -1.242  -4.232  -3.627  -1582.350  -308.933   -138
-2.285  -2.223  -1.058  -1.242  -4.232  -3.627  -1582.350  -308.933   -138
-2.311  -2.173  -1.092  -1.229  -4.219  -3.501  -1619.335  -314.578   -144
-2.311  -2.173  -1.092  -1.229  -4.219  -3.501  -1619.335  -314.578   -144
-2.328  -2.108  -1.121  -1.206  -4.192  -3.353  -1658.050  -316.952   -148
-2.328  -2.108  -1.121  -1.206  -4.192  -3.353  -1658.050  -316.952   -148
-2.345  -2.045  -1.150  -1.183  -4.166  -3.209  -1697.924  -320.895   -153
-2.345  -2.045  -1.150  -1.183  -4.166  -3.209  -1697.924  -320.895   -153
-2.345  -1.991  -1.169  -1.166  -4.113  -3.081  -1732.926  -323.187   -157
-2.345  -1.991  -1.169  -1.166  -4.113  -3.081  -1732.926  -323.187   -157
-2.344  -1.955  -1.187  -1.159  -4.058  -2.984  -1760.943  -325.450   -161
-2.344  -1.955  -1.187  -1.159  -4.058  -2.984  -1760.943  -325.450   -161
-2.353  -1.925  -1.211  -1.156  -4.020  -2.898  -1785.141  -327.685   -165
-2.353  -1.925  -1.211  -1.156  -4.020  -2.898  -1785.141  -327.685   -165
-2.378  -1.913  -1.246  -1.164  -4.009  -2.841  -1807.879  -329.890   -169
-2.378  -1.913  -1.246  -1.164  -4.009  -2.841  -1807.879  -329.890   -169
-2.392  -1.899  -1.274  -1.171  -3.981  -2.783  -1826.863  -330.468   -172
-2.392  -1.899  -1.274  -1.171  -3.981  -2.783  -1826.863  -330.468   -172
-2.415  -1.934  -1.307  -1.208  -3.966  -2.803  -1837.961  -332.638   -176
-2.415  -1.934  -1.307  -1.208  -3.966  -2.803  -1837.961  -332.638   -176
-2.415  -1.934  -1.307  -1.208  -3.966  -2.803  -1837.961  -332.638   -176
-2.449  -1.960  -1.348  -1.240  -3.970  -2.810  -1847.010  -334.780   -180
-2.449  -1.960  -1.348  -1.240  -3.970  -2.810  -1847.010  -334.780   -180
-2.468  -1.990  -1.379  -1.274  -3.950  -2.821  -1849.913  -335.295   -183
-2.468  -1.990  -1.379  -1.274  -3.950  -2.821  -1849.913  -335.295   -183
-2.484  -2.010  -1.409  -1.302  -3.924  -2.816  -1848.748  -334.203   -185
-2.484  -2.010  -1.409  -1.302  -3.924  -2.816  -1848.748  -334.203   -185
-2.498  -2.048  -1.438  -1.342  -3.897  -2.841  -1841.250  -333.125   -187
-2.498  -2.048  -1.438  -1.342  -3.897  -2.841  -1841.250  -333.125   -187
-2.504  -2.066  -1.462  -1.370  -3.857  -2.834  -1829.663  -332.061   -189
-2.504  -2.066  -1.462  -1.370  -3.857  -2.834  -1829.663  -332.061   -189
-2.493  -2.074  -1.474  -1.391  -3.789  -2.810  -1811.864  -329.411   -190
-2.493  -2.074  -1.474  -1.391  -3.789  -2.810  -1811.864  -329.411   -190
-2.492  -2.053  -1.494  -1.395  -3.740  -2.740  -1796.083  -326.794   -191
-2.492  -2.053  -1.494  -1.395  -3.740  -2.740  -1796.083  -326.794   -191
-2.506  -2.032  -1.523  -1.398  -3.714  -2.673  -1785.542  -322.611   -191
-2.506  -2.032  -1.523  -1.398  -3.714  -2.673  -1785.542  -322.611   -191
-2.525  -1.959  -1.554  -1.369  -3.697  -2.522  -1788.105  -318.482   -191
-2.525  -1.959  -1.554  -1.369  -3.697  -2.522  -1788.105  -318.482   -191
-2.562  -1.885  -1.598  -1.338  -3.709  -2.371  -1805.776  -312.805   -190
-2.603  -1.795  -1.644  -1.297  -3.726  -2.197  -1838.395  -307.201   -189
-2.645  -1.719  -1.691  -1.264  -3.746  -2.047  -1881.130  -303.269   -189
-2.680  -1.600  -1.734  -1.203  -3.755  -1.830  -1936.386  -297.787   -188
-2.711  -1.485  -1.775  -1.144  -3.757  -1.623  -1999.598  -293.976   -188
-2.727  -1.385  -1.806  -1.094  -3.733  -1.442  -2062.733  -291.813   -189
-2.731  -1.307  -1.831  -1.056  -3.692  -1.299  -2119.575  -289.678   -190
-2.748  -1.239  -1.863  -1.024  -3.672  -1.172  -2173.374  -290.770   -193
-2.764  -1.191  -1.896  -1.004  -3.651  -1.081  -2221.318  -287.048   -193
-2.764  -1.191  -1.896  -1.004  -3.651  -1.081  -2221.318  -287.048   -193
-2.762  -1.152  -1.916  -0.989  -3.600  -1.005  -2258.478  -289.774   -197
-2.762  -1.152  -1.916  -0.989  -3.600  -1.005  -2258.478  -289.774   -197
-2.747  -1.128  -1.929  -0.983  -3.531  -0.953  -2281.888  -297.265   -204
-2.747  -1.128  -1.929  -0.983  -3.531  -0.953  -2281.888  -297.265   -204
-2.741  -1.119  -1.947  -0.986  -3.476  -0.927  -2294.334  -304.660   -211
-2.741  -1.119  -1.947  -0.986  -3.476  -0.927  -2294.334  -304.660   -211
-2.722  -1.137  -1.957  -1.007  -3.401  -0.945  -2290.725  -310.360   -217
-2.722  -1.137  -1.957  -1.007  -3.401  -0.945  -2290.725  -310.360   -217
-2.709  -1.153  -1.971  -1.026  -3.337  -0.958  -2276.568  -315.987   -223
-2.709  -1.153  -1.971  -1.026  -3.337  -0.958  -2276.568  -315.987   -223
-2.672  -1.167  -1.969  -1.044  -3.234  -0.968  -2247.971  -318.343   -227
-2.672  -1.167  -1.969  -1.044  -3.234  -0.968  -2247.971  -318.343   -227
-2.619  -1.161  -1.957  -1.050  -3.108  -0.946  -2207.021  -317.468   -229
-2.619  -1.161  -1.957  -1.050  -3.108  -0.946  -2207.021  -317.468   -229
-2.552  -1.145  -1.937  -1.049  -2.961  -0.908  -2154.491  -316.604   -231
-2.552  -1.145  -1.937  -1.049  -2.961  -0.908  -2154.491  -316.604   -231
-2.479  -1.120  -1.912  -1.042  -2.807  -0.856  -2092.752  -314.152   -232
-2.479  -1.120  -1.912  -1.042  -2.807  -0.856  -2092.752  -314.152   -232
-2.400  -1.081  -1.882  -1.027  -2.644  -0.783  -2024.157  -308.531   -231
-2.400  -1.081  -1.882  -1.027  -2.644  -0.783  -2024.157  -308.531   -231
-2.301  -1.021  -1.840  -0.998  -2.453  -0.677  -1948.457  -301.382   -229
-2.301  -1.021  -1.840  -0.998  -2.453  -0.677  -1948.457  -301.382   -229
-2.301  -1.021  -1.840  -0.998  -2.453  -0.677  -1948.457  -301.382   -229
-2.195  -0.916  -1.791  -0.940  -2.251  -0.500  -1871.865  -292.724   -226
-2.195  -0.916  -1.791  -0.940  -2.251  -0.500  -1871.865  -292.724   -226
-2.095  -0.777  -1.746  -0.861  -2.062  -0.272  -1801.195  -279.377   -220
-2.095  -0.777  -1.746  -0.861  -2.062  -0.272  -1801.195  -279.377   -220
-1.993  -0.636  -1.700  -0.779  -1.873  -0.042  -1735.396  -267.801   -215
-1.993  -0.636  -1.700  -0.779  -1.873  -0.042  -1735.396  -267.801   -215
-1.880  -0.471  -1.645  -0.681  -1.667  0.222  -1674.004  -254.773   -209
-1.880  -0.471  -1.645  -0.681  -1.667  0.222  -1674.004  -254.773   -209
-1.754  -0.263  -1.581  -0.555  -1.445  0.552  -1619.253  -241.912   -203
-1.754  -0.263  -1.581  -0.555  -1.445  0.552  -1619.253  -241.912   -203
-1.609  -0.079  -1.505  -0.442  -1.195  0.840  -1561.766  -229.216   -197
-1.609  -0.079  -1.505  -0.442  -1.195  0.840  -1561.766  -229.216   -197
-1.465  0.108  -1.427  -0.326  -0.949  1.128  -1502.652  -216.682   -191
-1.465  0.108  -1.427  -0.326  -0.949  1.128  -1502.652  -216.682   -191
-1.306  0.279  -1.340  -0.218  -0.682  1.388  -1436.441  -202.708   -184
-1.306  0.279  -1.340  -0.218  -0.682  1.388  -1436.441  -202.708   -184
-1.144  0.425  -1.249  -0.124  -0.414  1.603  -1360.277  -190.513   -178
-1.144  0.425  -1.249  -0.124  -0.414  1.603  -1360.277  -190.513   -178
-0.965  0.561  -1.146  -0.036  -0.123  1.800  -1270.878  -176.875   -171
-0.965  0.561  -1.146  -0.036  -0.123  1.800  -1270.878  -176.875   -171
-0.796  0.675  -1.049  0.040  0.149  1.959  -1170.529  -163.411   -164
-0.796  0.675  -1.049  0.040  0.149  1.959  -1170.529  -163.411   -164
-0.629  0.767  -0.950  0.103  0.414  2.082  -1059.222  -148.519   -156
-0.629  0.767  -0.950  0.103  0.414  2.082  -1059.222  -148.519   -156
-0.629  0.767  -0.950  0.103  0.414  2.082  -1059.222  -148.519   -156
-0.460  0.826  -0.850  0.145  0.680  2.149  -934.000  -133.818   -148
-0.460  0.826  -0.850  0.145  0.680  2.149  -934.000  -133.818   -148
-0.303  0.873  -0.755  0.181  0.923  2.196  -799.514  -111.305   -135
-0.303  0.873  -0.755  0.181  0.923  2.196  -799.514  -111.305   -135
-0.146  0.898  -0.660  0.204  1.161  2.209  -655.311  -97.081   -127
-0.146  0.898  -0.660  0.204  1.161  2.209  -655.311  -97.081   -127
0.008  0.942  -0.564  0.239  1.394  2.250  -506.693  -79.838   -117
0.008  0.942  -0.564  0.239  1.394  2.250  -506.693  -79.838   -117
0.142  0.967  -0.481  0.262  1.590  2.261  -357.706  -61.216   -106
0.142  0.967  -0.481  0.262  1.590  2.261  -357.706  -61.216   -106
0.287  0.989  -0.389  0.284  1.801  2.269  -205.679  -41.232    -94
0.287  0.989  -0.389  0.284  1.801  2.269  -205.679  -41.232    -94
0.428  1.033  -0.298  0.319  2.004  2.309  -55.511  -21.505    -82
0.428  1.033  -0.298  0.319  2.004  2.309  -55.511  -21.505    -82
0.568  1.079  -0.208  0.356  2.202  2.354  91.955  -0.429    -69
0.568  1.079  -0.208  0.356  2.202  2.354  91.955  -0.429    -69
0.714  1.148  -0.112  0.408  2.408  2.435  235.377  21.976    -55
0.714  1.148  -0.112  0.408  2.408  2.435  235.377  21.976    -55
0.853  1.236  -0.019  0.472  2.599  2.543  370.596  42.495    -42
0.990  1.343  0.073  0.549  2.785  2.682  495.710  62.751    -29
1.117  1.478  0.160  0.644  2.952  2.863  606.054  137.148     18
1.215  1.594  0.231  0.728  3.072  3.013  699.770  143.392     23
1.315  1.714  0.303  0.816  3.192  3.166  780.091  141.557     23
1.413  1.853  0.375  0.917  3.308  3.349  846.318  149.345     29
1.512  1.957  0.448  0.996  3.424  3.471  906.739  157.033     35
1.607  2.034  0.519  1.060  3.532  3.551  965.067  169.423     44
1.607  2.034  0.519  1.060  3.532  3.551  965.067  169.423     44
1.691  2.087  0.585  1.110  3.621  3.590  1022.410  180.055     52
1.691  2.087  0.585  1.110  3.621  3.590  1022.410  180.055     52
1.774  2.130  0.650  1.153  3.708  3.613  1079.926  192.150     61
1.774  2.130  0.650  1.153  3.708  3.613  1079.926  192.150     61
1.832  2.147  0.700  1.181  3.753  3.594  1134.965  204.090     70
1.832  2.147  0.700  1.181  3.753  3.594  1134.965  204.090     70
1.902  2.172  0.759  1.214  3.818  3.588  1189.835  217.478     80
1.902  2.172  0.759  1.214  3.818  3.588  1189.835  217.478     80
1.967  2.186  0.815  1.239  3.872  3.564  1244.624  229.094     89
1.967  2.186  0.815  1.239  3.872  3.564  1244.624  229.094     89
2.027  2.183  0.868  1.255  3.918  3.514  1300.269  237.362     96
2.027  2.183  0.868  1.255  3.918  3.514  1300.269  237.362     96
2.076  2.156  0.915  1.256  3.947  3.426  1357.344  247.124    104
2.076  2.156  0.915  1.256  3.947  3.426  1357.344  247.124    104
2.128  2.119  0.964  1.250  3.981  3.322  1417.754  255.160    111
2.128  2.119  0.964  1.250  3.981  3.322  1417.754  255.160    111
2.176  2.079  1.011  1.242  4.005  3.216  1479.610  263.094    118
2.176  2.079  1.011  1.242  4.005  3.216  1479.610  263.094    118
2.234  2.016  1.064  1.219  4.047  3.074  1548.462  270.927    125
2.234  2.016  1.064  1.219  4.047  3.074  1548.462  270.927    125
2.234  2.016  1.064  1.219  4.047  3.074  1548.462  270.927    125
2.267  1.973  1.103  1.209  4.049  2.966  1613.601  278.659    132
2.308  1.935  1.147  1.200  4.062  2.867  1676.841  289.492    141
2.328  1.908  1.178  1.199  4.042  2.786  1731.419  301.787    151
2.328  1.908  1.178  1.199  4.042  2.786  1731.419  301.787    151
2.350  1.889  1.210  1.202  4.026  2.720  1778.528  304.324    155
2.350  1.889  1.210  1.202  4.026  2.720  1778.528  304.324    155
2.362  1.874  1.237  1.208  3.994  2.662  1816.489  306.828    159
2.362  1.874  1.237  1.208  3.994  2.662  1816.489  306.828    159
2.367  1.869  1.258  1.220  3.950  2.620  1843.633  312.501    165
2.367  1.869  1.258  1.220  3.950  2.620  1843.633  312.501    165
2.362  1.855  1.275  1.226  3.892  2.564  1861.260  318.101    171
2.362  1.855  1.275  1.226  3.892  2.564  1861.260  318.101    171
2.375  1.860  1.302  1.244  3.863  2.540  1872.999  322.029    176
2.375  1.860  1.302  1.244  3.863  2.540  1872.999  322.029    176
2.368  1.853  1.316  1.255  3.802  2.496  1876.647  324.307    180
2.368  1.853  1.316  1.255  3.802  2.496  1876.647  324.307    180
2.335  1.838  1.314  1.260  3.700  2.439  1868.621  326.556    184
2.335  1.838  1.314  1.260  3.700  2.439  1868.621  326.556    184
2.309  1.834  1.317  1.272  3.612  2.402  1851.555  327.176    187
2.309  1.834  1.317  1.272  3.612  2.402  1851.555  327.176    187
2.278  1.809  1.316  1.272  3.516  2.332  1829.096  324.588    188
2.278  1.809  1.316  1.272  3.516  2.332  1829.096  324.588    188
2.239  1.757  1.310  1.254  3.408  2.219  1804.099  323.634    190
2.239  1.757  1.310  1.254  3.408  2.219  1804.099  323.634    190
2.203  1.678  1.305  1.218  3.308  2.063  1782.370  319.491    190
2.203  1.678  1.305  1.218  3.308  2.063  1782.370  319.491    190
2.203  1.678  1.305  1.218  3.308  2.063  1782.370  319.491    190
2.179  1.577  1.308  1.168  3.225  1.875  1768.933  315.402    190
2.179  1.577  1.308  1.168  3.225  1.875  1768.933  315.402    190
2.160  1.446  1.314  1.099  3.155  1.642  1768.051  308.165    188
2.160  1.446  1.314  1.099  3.155  1.642  1768.051  308.165    188
2.136  1.256  1.315  0.992  3.075  1.317  1784.032  302.620    187
2.136  1.256  1.315  0.992  3.075  1.317  1784.032  302.620    187
2.118  1.091  1.321  0.899  3.007  1.036  1811.324  297.146    186
2.118  1.091  1.321  0.899  3.007  1.036  1811.324  297.146    186
2.070  0.919  1.308  0.800  2.892  0.747  1840.966  293.343    186
2.070  0.919  1.308  0.800  2.892  0.747  1840.966  293.343    186
2.016  0.749  1.291  0.701  2.768  0.467  1870.343  291.188    187
2.016  0.749  1.291  0.701  2.768  0.467  1870.343  291.188    187
1.950  0.597  1.266  0.612  2.627  0.217  1893.960  289.061    188
1.950  0.597  1.266  0.612  2.627  0.217  1893.960  289.061    188
1.875  0.492  1.235  0.552  2.475  0.047  1903.999  288.561    190
1.875  0.492  1.235  0.552  2.475  0.047  1903.999  288.561    190
1.798  0.406  1.202  0.501  2.319  -0.092  1899.787  288.067    192
1.798  0.406  1.202  0.501  2.319  -0.092  1899.787  288.067    192
1.736  0.401  1.178  0.501  2.191  -0.100  1876.765  287.580    194
1.698  0.396  1.167  0.502  2.101  -0.106  1844.615  287.099    196
1.662  0.423  1.159  0.522  2.017  -0.061  1801.541  283.424    196
1.617  0.476  1.144  0.558  1.920  0.025  1743.999  279.796    196
1.577  0.517  1.132  0.588  1.830  0.090  1677.836  276.215    196
1.546  0.545  1.125  0.609  1.757  0.133  1609.539  271.080    195
1.497  0.547  1.107  0.615  1.657  0.135  1538.870  264.410    193
1.445  0.527  1.086  0.607  1.552  0.101  1468.708  256.225    190
1.445  0.527  1.086  0.607  1.552  0.101  1468.708  256.225    190
1.387  0.495  1.061  0.591  1.440  0.049  1399.433  244.946    185
1.387  0.495  1.061  0.591  1.440  0.049  1399.433  244.946    185
1.328  0.429  1.035  0.554  1.326  -0.058  1335.808  235.410    181
1.328  0.429  1.035  0.554  1.326  -0.058  1335.808  235.410    181
1.293  0.338  1.024  0.501  1.254  -0.202  1286.419  219.597    173
1.293  0.338  1.024  0.501  1.254  -0.202  1286.419  219.597    173
1.262  0.189  1.016  0.410  1.189  -0.438  1257.888  202.386    164
1.262  0.189  1.016  0.410  1.189  -0.438  1257.888  202.386    164
1.225  0.038  1.002  0.317  1.114  -0.675  1244.606  190.196    158
1.225  0.038  1.002  0.317  1.114  -0.675  1244.606  190.196    158
1.199  -0.123  0.996  0.217  1.058  -0.924  1247.589  176.561    151
1.199  -0.123  0.996  0.217  1.058  -0.924  1247.589  176.561    151
1.165  -0.270  0.984  0.124  0.990  -1.147  1259.232  166.301    146
1.165  -0.270  0.984  0.124  0.990  -1.147  1259.232  166.301    146
1.165  -0.270  0.984  0.124  0.990  -1.147  1259.232  166.301    146
1.129  -0.414  0.971  0.032  0.919  -1.362  1276.738  157.772    142
1.129  -0.414  0.971  0.032  0.919  -1.362  1276.738  157.772    142
1.087  -0.515  0.954  -0.035  0.840  -1.506  1291.193  150.953    139
1.087  -0.515  0.954  -0.035  0.840  -1.506  1291.193  150.953    139
1.038  -0.570  0.932  -0.073  0.752  -1.575  1294.904  147.421    138
1.038  -0.570  0.932  -0.073  0.752  -1.575  1294.904  147.421    138
0.999  -0.584  0.916  -0.086  0.680  -1.577  1286.571  143.934    137
0.999  -0.584  0.916  -0.086  0.680  -1.577  1286.571  143.934    137
0.968  -0.563  0.905  -0.078  0.622  -1.523  1265.764  142.091    137
0.968  -0.563  0.905  -0.078  0.622  -1.523  1265.764  142.091    137
0.953  -0.522  0.903  -0.057  0.590  -1.438  1236.436  140.273    137
0.953  -0.522  0.903  -0.057  0.590  -1.438  1236.436  140.273    137
0.951  -0.469  0.909  -0.028  0.578  -1.335  1201.739  136.877    136
0.951  -0.469  0.909  -0.028  0.578  -1.335  1201.739  136.877    136
0.955  -0.420  0.919  -0.001  0.577  -1.239  1165.313  131.925    134
0.955  -0.420  0.919  -0.001  0.577  -1.239  1165.313  131.925    134
