acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  theta_m[deg]  theta_c[deg]  theta_l[deg]
0.122  -107374176.000  0.201  0.217  -157367.641  0.389  0.393
0.122  -107374176.000  0.201  0.217  -157367.641  0.389  0.393
0.164  -107374176.000  0.203  0.223  -157250.156  0.389  0.396
0.411  -107374176.000  0.204  0.221  -157144.031  0.390  0.396
0.576  -107374176.000  0.205  0.217  -157051.063  0.391  0.396
0.550  -107374176.000  0.203  0.206  -156978.047  0.392  0.396
0.250  -107374176.000  0.195  0.198  -156814.047  0.394  0.402
0.254  -107374176.000  0.187  0.192  -156682.750  0.394  0.402
0.199  -107374176.000  0.177  0.187  -156580.547  0.394  0.402
0.120  -107374176.000  0.173  0.186  -156502.781  0.395  0.402
0.228  -107374176.000  0.168  0.177  -156435.328  0.396  0.402
0.559  -107374176.000  0.164  0.169  -156365.016  0.398  0.402
0.559  -107374176.000  0.164  0.169  -156365.016  0.398  0.402
0.605  -107374176.000  0.161  0.162  -156246.328  0.400  0.405
0.605  -107374176.000  0.161  0.162  -156246.328  0.400  0.405
0.352  -107374176.000  0.156  0.158  -156163.984  0.402  0.405
0.352  -107374176.000  0.156  0.158  -156163.984  0.402  0.405
-0.058  -107374176.000  0.147  0.159  -156118.453  0.403  0.405
-0.058  -107374176.000  0.147  0.159  -156118.453  0.403  0.405
-0.528  -107374176.000  0.139  0.159  -156045.047  0.404  0.408
-0.767  -107374176.000  0.134  0.163  -155998.203  0.404  0.408
-0.704  -107374176.000  0.128  0.161  -155957.672  0.404  0.408
-0.704  -107374176.000  0.128  0.161  -155957.672  0.404  0.408
-0.200  -107374176.000  0.128  0.155  -155900.375  0.404  0.408
-0.200  -107374176.000  0.128  0.155  -155900.375  0.404  0.408
0.615  -107374176.000  0.138  0.152  -155814.250  0.404  0.408
0.615  -107374176.000  0.138  0.152  -155814.250  0.404  0.408
1.122  -107374176.000  0.147  0.148  -155660.063  0.405  0.411
1.122  -107374176.000  0.147  0.148  -155660.063  0.405  0.411
1.253  -107374176.000  0.146  0.142  -155530.375  0.406  0.411
1.340  -107374176.000  0.145  0.136  -155422.422  0.407  0.411
1.340  -107374176.000  0.145  0.136  -155422.422  0.407  0.411
0.880  -107374176.000  0.141  0.133  -155298.641  0.409  0.414
0.880  -107374176.000  0.141  0.133  -155298.641  0.409  0.414
0.321  -107374176.000  0.139  0.135  -155227.406  0.410  0.414
0.321  -107374176.000  0.139  0.135  -155227.406  0.410  0.414
0.127  -107374176.000  0.134  0.136  -155180.078  0.412  0.414
0.127  -107374176.000  0.134  0.136  -155180.078  0.412  0.414
0.364  -107374176.000  0.134  0.134  -155070.250  0.413  0.417
0.364  -107374176.000  0.134  0.134  -155070.250  0.413  0.417
0.912  -107374176.000  0.137  0.133  -154955.375  0.413  0.417
1.277  -107374176.000  0.139  0.135  -154845.531  0.413  0.417
1.456  -107374176.000  0.142  0.136  -154688.625  0.414  0.420
1.692  -107374176.000  0.143  0.139  -154551.547  0.415  0.420
1.489  -107374176.000  0.145  0.138  -154331.547  0.419  0.426
1.231  -107374176.000  0.150  0.140  -154168.484  0.419  0.426
1.045  -107374176.000  0.152  0.144  -154047.391  0.419  0.426
0.936  -107374176.000  0.156  0.149  -153956.000  0.419  0.426
1.005  -107374176.000  0.158  0.154  -153879.563  0.421  0.426
1.329  -107374176.000  0.164  0.157  -153742.172  0.423  0.430
1.329  -107374176.000  0.164  0.157  -153742.172  0.423  0.430
1.466  -107374176.000  0.168  0.156  -153625.625  0.425  0.430
1.466  -107374176.000  0.168  0.156  -153625.625  0.425  0.430
0.888  -107374176.000  0.171  0.145  -153500.844  0.428  0.433
0.575  -107374176.000  0.172  0.141  -153416.578  0.430  0.433
-0.045  -107374176.000  0.160  0.144  -153319.672  0.431  0.436
-0.045  -107374176.000  0.160  0.144  -153319.672  0.431  0.436
-0.226  -107374176.000  0.149  0.151  -153251.172  0.432  0.436
-0.226  -107374176.000  0.149  0.151  -153251.172  0.432  0.436
0.081  -107374176.000  0.142  0.156  -153181.266  0.432  0.436
0.081  -107374176.000  0.142  0.156  -153181.266  0.432  0.436
0.756  -107374176.000  0.142  0.159  -153031.734  0.432  0.439
0.756  -107374176.000  0.142  0.159  -153031.734  0.432  0.439
1.796  -107374176.000  0.156  0.161  -152860.766  0.433  0.439
2.253  -107374176.000  0.172  0.164  -152641.313  0.434  0.442
2.253  -107374176.000  0.172  0.164  -152641.313  0.434  0.442
2.629  -107374176.000  0.182  0.161  -152447.313  0.435  0.442
2.629  -107374176.000  0.182  0.161  -152447.313  0.435  0.442
2.068  -107374176.000  0.188  0.167  -152259.766  0.438  0.445
2.068  -107374176.000  0.188  0.167  -152259.766  0.438  0.445
1.189  -107374176.000  0.190  0.177  -152153.375  0.441  0.445
1.189  -107374176.000  0.190  0.177  -152153.375  0.441  0.445
0.436  -107374176.000  0.188  0.185  -152045.359  0.444  0.448
0.436  -107374176.000  0.188  0.185  -152045.359  0.444  0.448
0.377  -107374176.000  0.193  0.195  -151901.703  0.445  0.451
0.377  -107374176.000  0.193  0.195  -151901.703  0.445  0.451
0.961  -107374176.000  0.207  0.209  -151758.016  0.446  0.451
1.241  -107374176.000  0.216  0.222  -151569.063  0.446  0.454
1.815  -107374176.000  0.227  0.231  -151389.656  0.447  0.454
1.815  -107374176.000  0.227  0.231  -151389.656  0.447  0.454
2.246  -107374176.000  0.242  0.236  -151164.719  0.448  0.457
2.378  -107374176.000  0.254  0.240  -150978.453  0.450  0.457
1.705  -107374176.000  0.264  0.246  -150682.109  0.455  0.466
1.344  -107374176.000  0.271  0.253  -150463.141  0.455  0.466
1.183  -107374176.000  0.273  0.264  -150296.141  0.456  0.466
1.169  -107374176.000  0.273  0.276  -150163.344  0.456  0.466
1.370  -107374176.000  0.278  0.284  -149987.047  0.458  0.469
2.093  -107374176.000  0.285  0.285  -149810.391  0.461  0.469
2.093  -107374176.000  0.285  0.285  -149810.391  0.461  0.469
2.255  -107374176.000  0.294  0.280  -149600.953  0.465  0.472
2.327  -107374176.000  0.300  0.269  -149369.750  0.469  0.476
2.327  -107374176.000  0.300  0.269  -149369.750  0.469  0.476
1.703  -107374176.000  0.298  0.270  -149215.828  0.472  0.476
1.703  -107374176.000  0.298  0.270  -149215.828  0.472  0.476
0.639  -107374176.000  0.282  0.281  -149085.219  0.474  0.479
0.085  -107374176.000  0.271  0.288  -148948.016  0.476  0.482
0.085  -107374176.000  0.271  0.288  -148948.016  0.476  0.482
0.417  -107374176.000  0.267  0.300  -148821.906  0.476  0.482
0.417  -107374176.000  0.267  0.300  -148821.906  0.476  0.482
0.417  -107374176.000  0.267  0.300  -148821.906  0.476  0.482
1.447  -107374176.000  0.275  0.315  -148609.953  0.476  0.485
2.097  -107374176.000  0.280  0.320  -148348.156  0.477  0.488
3.000  -107374176.000  0.296  0.319  -148094.234  0.478  0.488
3.000  -107374176.000  0.296  0.319  -148094.234  0.478  0.488
3.128  -107374176.000  0.313  0.322  -147824.766  0.480  0.491
3.128  -107374176.000  0.313  0.322  -147824.766  0.480  0.491
2.636  -107374176.000  0.322  0.324  -147633.734  0.483  0.491
2.636  -107374176.000  0.322  0.324  -147633.734  0.483  0.491
1.491  -107374176.000  0.327  0.323  -147477.469  0.488  0.494
1.491  -107374176.000  0.327  0.323  -147477.469  0.488  0.494
0.290  -107374176.000  0.325  0.325  -147291.500  0.492  0.500
-0.474  -107374176.000  0.324  0.331  -147120.453  0.495  0.503
-0.843  -107374176.000  0.323  0.335  -147002.016  0.495  0.503
-0.843  -107374176.000  0.323  0.335  -147002.016  0.495  0.503
-0.658  -107374176.000  0.325  0.346  -146837.938  0.495  0.506
-0.658  -107374176.000  0.325  0.346  -146837.938  0.495  0.506
0.143  -107374176.000  0.330  0.353  -146667.188  0.496  0.506
0.143  -107374176.000  0.330  0.353  -146667.188  0.496  0.506
1.012  -107374176.000  0.336  0.351  -146427.484  0.497  0.509
1.578  -107374176.000  0.339  0.340  -146207.938  0.500  0.509
1.146  -107374176.000  0.337  0.327  -145873.078  0.504  0.518
0.267  -107374176.000  0.325  0.318  -145648.969  0.504  0.518
-0.743  -107374176.000  0.312  0.315  -145519.844  0.505  0.518
-1.183  -107374176.000  0.306  0.317  -145438.422  0.505  0.518
-0.858  -107374176.000  0.303  0.310  -145357.250  0.507  0.518
-0.858  -107374176.000  0.303  0.310  -145357.250  0.507  0.518
-0.169  -107374176.000  0.301  0.298  -145198.078  0.510  0.522
0.254  -107374176.000  0.300  0.282  -144989.656  0.514  0.525
0.617  -107374176.000  0.295  0.265  -144805.156  0.517  0.525
0.617  -107374176.000  0.295  0.265  -144805.156  0.517  0.525
0.320  -107374176.000  0.284  0.253  -144612.156  0.519  0.528
0.320  -107374176.000  0.284  0.253  -144612.156  0.519  0.528
-0.404  -107374176.000  0.267  0.244  -144493.750  0.520  0.528
-0.404  -107374176.000  0.267  0.244  -144493.750  0.520  0.528
-1.176  -107374176.000  0.254  0.250  -144377.063  0.521  0.531
-1.176  -107374176.000  0.254  0.250  -144377.063  0.521  0.531
-0.810  -107374176.000  0.250  0.258  -144265.688  0.522  0.531
-0.670  -107374176.000  0.248  0.260  -144109.500  0.523  0.534
0.112  -107374176.000  0.256  0.257  -143946.016  0.524  0.534
0.112  -107374176.000  0.256  0.257  -143946.016  0.524  0.534
0.112  -107374176.000  0.256  0.257  -143946.016  0.524  0.534
0.313  -107374176.000  0.263  0.250  -143745.141  0.525  0.537
0.095  -107374176.000  0.263  0.245  -143535.125  0.527  0.540
0.095  -107374176.000  0.263  0.245  -143535.125  0.527  0.540
0.218  -107374176.000  0.258  0.236  -143361.219  0.529  0.540
0.218  -107374176.000  0.258  0.236  -143361.219  0.529  0.540
0.081  -107374176.000  0.251  0.222  -143168.750  0.532  0.543
0.059  -107374176.000  0.246  0.217  -143016.063  0.535  0.543
0.059  -107374176.000  0.246  0.217  -143016.063  0.535  0.543
-0.463  -107374176.000  0.238  0.213  -142859.625  0.536  0.546
-0.463  -107374176.000  0.238  0.213  -142859.625  0.536  0.546
-0.645  -107374176.000  0.226  0.211  -142743.609  0.538  0.546
-0.645  -107374176.000  0.226  0.211  -142743.609  0.538  0.546
-0.390  -107374176.000  0.221  0.209  -142578.016  0.539  0.549
-0.390  -107374176.000  0.221  0.209  -142578.016  0.539  0.549
0.042  -107374176.000  0.214  0.209  -142424.266  0.540  0.549
0.042  -107374176.000  0.214  0.209  -142424.266  0.540  0.549
0.484  -107374176.000  0.210  0.205  -142219.313  0.541  0.552
0.883  -107374176.000  0.204  0.193  -142035.750  0.543  0.552
0.639  -107374176.000  0.200  0.185  -141720.375  0.546  0.561
0.356  -107374176.000  0.200  0.177  -141482.344  0.547  0.561
0.082  -107374176.000  0.202  0.178  -141305.703  0.547  0.561
-0.171  -107374176.000  0.202  0.179  -141177.031  0.548  0.561
-0.279  -107374176.000  0.203  0.180  -141079.578  0.550  0.561
-0.249  -107374176.000  0.202  0.179  -140939.969  0.554  0.565
-0.162  -107374176.000  0.201  0.180  -140824.063  0.554  0.565
0.090  -107374176.000  0.198  0.180  -140658.719  0.558  0.568
0.090  -107374176.000  0.198  0.180  -140658.719  0.558  0.568
0.450  -107374176.000  0.189  0.167  -140508.781  0.561  0.568
0.450  -107374176.000  0.189  0.167  -140508.781  0.561  0.568
0.373  -107374176.000  0.173  0.157  -140332.500  0.564  0.571
-0.111  -107374176.000  0.155  0.160  -140155.344  0.565  0.574
-0.111  -107374176.000  0.155  0.160  -140155.344  0.565  0.574
-0.367  -107374176.000  0.143  0.166  -140026.391  0.565  0.574
-0.367  -107374176.000  0.143  0.166  -140026.391  0.565  0.574
-0.334  -107374176.000  0.134  0.171  -139921.750  0.566  0.574
-0.334  -107374176.000  0.134  0.171  -139921.750  0.566  0.574
0.409  -107374176.000  0.141  0.172  -139741.063  0.567  0.577
0.409  -107374176.000  0.141  0.172  -139741.063  0.567  0.577
1.267  -107374176.000  0.154  0.172  -139554.234  0.569  0.577
1.267  -107374176.000  0.154  0.172  -139554.234  0.569  0.577
1.412  -107374176.000  0.168  0.169  -139337.500  0.571  0.580
1.412  -107374176.000  0.168  0.169  -139337.500  0.571  0.580
1.061  -107374176.000  0.177  0.168  -139181.672  0.573  0.580
0.726  -107374176.000  0.183  0.170  -139013.438  0.575  0.583
0.194  -107374176.000  0.184  0.176  -138845.094  0.576  0.586
0.194  -107374176.000  0.184  0.176  -138845.094  0.576  0.586
-0.132  -107374176.000  0.183  0.180  -138726.656  0.578  0.586
-0.132  -107374176.000  0.183  0.180  -138726.656  0.578  0.586
-0.029  -107374176.000  0.186  0.182  -138626.906  0.579  0.586
-0.029  -107374176.000  0.186  0.182  -138626.906  0.579  0.586
0.266  -107374176.000  0.186  0.184  -138472.344  0.581  0.589
0.266  -107374176.000  0.186  0.184  -138472.344  0.581  0.589
0.574  -107374176.000  0.177  0.182  -138333.594  0.583  0.589
0.679  -107374176.000  0.170  0.178  -138157.266  0.584  0.592
0.789  -107374176.000  0.162  0.173  -138010.922  0.584  0.592
0.607  -107374176.000  0.157  0.166  -137782.469  0.587  0.598
0.459  -107374176.000  0.155  0.160  -137607.219  0.588  0.598
0.286  -107374176.000  0.155  0.155  -137475.703  0.588  0.598
0.325  -107374176.000  0.158  0.153  -137368.719  0.588  0.598
0.246  -107374176.000  0.157  0.152  -137287.094  0.590  0.598
-0.145  -107374176.000  0.154  0.150  -137180.953  0.592  0.601
-0.346  -107374176.000  0.146  0.148  -137106.094  0.592  0.601
-0.346  -107374176.000  0.146  0.148  -137106.094  0.592  0.601
-0.534  -107374176.000  0.140  0.140  -136995.313  0.598  0.604
-0.534  -107374176.000  0.140  0.140  -136995.313  0.598  0.604
-0.592  -107374176.000  0.132  0.133  -136909.656  0.600  0.604
-0.631  -107374176.000  0.126  0.129  -136843.109  0.601  0.604
-0.631  -107374176.000  0.126  0.129  -136843.109  0.601  0.604
-0.866  -107374176.000  0.114  0.127  -136741.313  0.601  0.607
-0.866  -107374176.000  0.114  0.127  -136741.313  0.601  0.607
-0.872  -107374176.000  0.096  0.126  -136660.281  0.601  0.607
-0.872  -107374176.000  0.096  0.126  -136660.281  0.601  0.607
-0.483  -107374176.000  0.084  0.126  -136576.250  0.601  0.607
-0.483  -107374176.000  0.084  0.126  -136576.250  0.601  0.607
-0.296  -107374176.000  0.082  0.118  -136499.859  0.602  0.607
-0.296  -107374176.000  0.082  0.118  -136499.859  0.602  0.607
-0.078  -107374176.000  0.083  0.103  -136428.047  0.602  0.607
-0.032  -107374176.000  0.083  0.091  -136308.125  0.603  0.611
0.141  -107374176.000  0.086  0.079  -136203.734  0.604  0.611
0.141  -107374176.000  0.086  0.079  -136203.734  0.604  0.611
0.072  -107374176.000  0.082  0.071  -136123.719  0.605  0.611
0.072  -107374176.000  0.082  0.071  -136123.719  0.605  0.611
-0.360  -107374176.000  0.073  0.066  -136081.109  0.606  0.611
-0.360  -107374176.000  0.073  0.066  -136081.109  0.606  0.611
-0.782  -107374176.000  0.067  0.065  -136007.688  0.608  0.614
-0.782  -107374176.000  0.067  0.065  -136007.688  0.608  0.614
-0.777  -107374176.000  0.064  0.060  -135948.781  0.609  0.614
-0.857  -107374176.000  0.061  0.059  -135905.688  0.609  0.614
-0.857  -107374176.000  0.061  0.059  -135905.688  0.609  0.614
-0.911  -107374176.000  0.059  0.061  -135873.891  0.609  0.614
-0.911  -107374176.000  0.059  0.061  -135873.891  0.609  0.614
-1.109  -107374176.000  0.056  0.058  -135858.266  0.609  0.614
-1.275  -107374176.000  0.054  0.054  -135793.734  0.610  0.617
-1.198  -107374176.000  0.052  0.043  -135738.391  0.610  0.617
-1.015  -107374176.000  0.047  0.033  -135685.094  0.610  0.617
-0.803  -107374176.000  0.037  0.020  -135632.000  0.611  0.617
-0.695  -107374176.000  0.021  0.004  -135584.234  0.611  0.617
-0.753  -107374176.000  0.001  -0.011  -135548.938  0.611  0.617
-0.849  -107374176.000  -0.015  -0.022  -135525.484  0.612  0.617
-0.839  -107374176.000  -0.028  -0.035  -135506.266  0.612  0.617
-0.839  -107374176.000  -0.028  -0.035  -135506.266  0.612  0.617
-0.722  -107374176.000  -0.041  -0.047  -135485.078  0.614  0.617
-0.643  -107374176.000  -0.050  -0.056  -135464.266  0.614  0.617
-0.643  -107374176.000  -0.050  -0.056  -135464.266  0.614  0.617
-0.558  -107374176.000  -0.058  -0.061  -135443.422  0.615  0.617
-0.558  -107374176.000  -0.058  -0.061  -135443.422  0.615  0.617
-0.514  -107374176.000  -0.060  -0.062  -135424.609  0.614  0.617
-0.514  -107374176.000  -0.060  -0.062  -135424.609  0.614  0.617
-0.510  -107374176.000  -0.060  -0.062  -135409.359  0.615  0.617
-0.510  -107374176.000  -0.060  -0.062  -135409.359  0.615  0.617
-0.492  -107374176.000  -0.060  -0.060  -135396.297  0.615  0.617
-0.492  -107374176.000  -0.060  -0.060  -135396.297  0.615  0.617
-0.426  -107374176.000  -0.053  -0.057  -135382.578  0.615  0.617
-0.382  -107374176.000  -0.048  -0.055  -135369.438  0.615  0.617
-0.131  -107374176.000  -0.040  -0.050  -135346.531  0.615  0.617
-0.131  -107374176.000  -0.040  -0.050  -135346.531  0.615  0.617
0.278  -107374176.000  -0.036  -0.051  -135307.984  0.615  0.617
0.278  -107374176.000  -0.036  -0.051  -135307.984  0.615  0.617
0.376  -107374176.000  -0.035  -0.051  -135212.078  0.615  0.620
0.376  -107374176.000  -0.035  -0.051  -135212.078  0.615  0.620
0.435  -107374176.000  -0.032  -0.050  -135132.484  0.615  0.620
0.435  -107374176.000  -0.032  -0.050  -135132.484  0.615  0.620
0.458  -107374176.000  -0.033  -0.047  -135067.750  0.616  0.620
0.473  -107374176.000  -0.034  -0.045  -135015.281  0.617  0.620
0.473  -107374176.000  -0.034  -0.045  -135015.281  0.617  0.620
0.451  -107374176.000  -0.031  -0.042  -134974.438  0.618  0.620
0.451  -107374176.000  -0.031  -0.042  -134974.438  0.618  0.620
0.439  -107374176.000  -0.029  -0.041  -134942.359  0.619  0.620
0.439  -107374176.000  -0.029  -0.041  -134942.359  0.619  0.620
0.429  -107374176.000  -0.031  -0.040  -134917.219  0.620  0.620
0.356  -107374176.000  -0.034  -0.037  -134840.516  0.620  0.623
0.467  -107374176.000  -0.034  -0.033  -134773.734  0.620  0.623
0.672  -107374176.000  -0.031  -0.031  -134710.219  0.620  0.623
0.885  -107374176.000  -0.028  -0.029  -134648.938  0.620  0.623
0.882  -107374176.000  -0.026  -0.030  -134600.109  0.620  0.623
0.800  -107374176.000  -0.023  -0.027  -134565.125  0.621  0.623
0.737  -107374176.000  -0.022  -0.025  -134540.281  0.622  0.623
0.674  -107374176.000  -0.019  -0.022  -134523.531  0.622  0.623
0.632  -107374176.000  -0.017  -0.022  -134512.219  0.623  0.623
0.632  -107374176.000  -0.017  -0.022  -134512.219  0.623  0.623
0.587  -107374176.000  -0.013  -0.018  -134505.422  0.624  0.623
0.587  -107374176.000  -0.013  -0.018  -134505.422  0.624  0.623
0.605  -107374176.000  -0.012  -0.010  -134499.094  0.625  0.623
0.605  -107374176.000  -0.012  -0.010  -134499.094  0.625  0.623
0.618  -107374176.000  -0.008  -0.004  -134433.125  0.625  0.626
0.618  -107374176.000  -0.008  -0.004  -134433.125  0.625  0.626
0.732  -107374176.000  0.003  0.006  -134374.766  0.625  0.626
0.732  -107374176.000  0.003  0.006  -134374.766  0.625  0.626
0.867  -107374176.000  0.012  0.016  -134321.469  0.625  0.626
0.957  -107374176.000  0.018  0.026  -134274.422  0.625  0.626
