SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
151.252    165   0.527  0.338  8.896  0.031  -0.090  0.000  0.000  -0.001
140.941    160   0.527  0.338  7.015  0.012  -0.086  0.000  0.000  -0.000
137.438    160   0.527  0.338  8.962  0.020  -0.097  0.000  0.000  0.001
137.438    160   0.527  0.338  8.962  0.020  -0.097  0.000  0.000  0.001
131.445    141   0.527  0.338  7.636  0.023  -0.059  0.000  0.000  0.001
131.445    141   0.527  0.338  7.636  0.023  -0.059  0.000  0.000  0.001
112.121    135   0.527  0.338  1.698  -0.023  -0.088  0.000  0.000  -0.000
112.121    135   0.527  0.338  1.698  -0.023  -0.088  0.000  0.000  -0.000
98.786    131   0.527  0.338  2.540  0.009  -0.045  0.000  0.000  -0.000
98.786    131   0.527  0.338  2.540  0.009  -0.045  0.000  0.000  -0.000
86.709    114   0.527  0.338  1.955  0.003  -0.037  0.000  0.000  -0.000
86.709    114   0.527  0.338  1.955  0.003  -0.037  0.000  0.000  -0.000
83.193     99   0.527  0.338  4.471  0.012  -0.045  0.000  0.000  0.000
83.193     99   0.527  0.338  4.471  0.012  -0.045  0.000  0.000  0.000
75.771     87   0.527  0.338  2.553  0.015  0.019  0.000  0.000  0.000
75.771     87   0.527  0.338  2.553  0.015  0.019  0.000  0.000  0.000
61.720     83   0.527  0.338  -0.779  0.005  0.035  0.000  0.000  0.000
61.720     83   0.527  0.338  -0.779  0.005  0.035  0.000  0.000  0.000
48.641     75   0.527  0.338  -1.538  0.008  0.038  0.000  0.000  -0.000
48.641     75   0.527  0.338  -1.538  0.008  0.038  0.000  0.000  -0.000
33.048     63   0.527  0.338  -3.660  0.007  0.075  0.000  0.000  -0.000
33.048     63   0.527  0.338  -3.660  0.007  0.075  0.000  0.000  -0.000
33.048     63   0.527  0.338  -3.660  0.007  0.075  0.000  0.000  -0.000
23.007     49   0.527  0.338  -2.670  0.011  0.076  0.000  0.000  -0.000
23.007     49   0.527  0.338  -2.670  0.011  0.076  0.000  0.000  -0.000
24.693     33   0.527  0.338  1.285  0.046  0.121  0.000  0.000  0.000
24.693     33   0.527  0.338  1.285  0.046  0.121  0.000  0.000  0.000
30.656     23   0.527  0.338  3.186  0.047  0.096  0.000  0.000  0.000
30.656     23   0.527  0.338  3.186  0.047  0.096  0.000  0.000  0.000
40.756     24   0.527  0.338  5.360  0.071  0.119  0.000  0.000  0.000
40.756     24   0.527  0.338  5.360  0.071  0.119  0.000  0.000  0.000
49.392     29   0.527  0.338  5.604  0.067  0.090  0.000  0.000  -0.000
49.392     29   0.527  0.338  5.604  0.067  0.090  0.000  0.000  -0.000
48.728     39   0.527  0.338  2.491  0.059  0.124  0.000  0.000  -0.000
48.728     39   0.527  0.338  2.491  0.059  0.124  0.000  0.000  -0.000
48.010     47   0.527  0.338  2.418  0.060  0.115  0.000  0.000  -0.000
48.010     47   0.527  0.338  2.418  0.060  0.115  0.000  0.000  -0.000
48.562     47   0.527  0.338  2.883  0.057  0.107  0.000  0.000  0.000
48.562     47   0.527  0.338  2.883  0.057  0.107  0.000  0.000  0.000
49.169     47   0.527  0.338  2.948  0.053  0.112  0.000  0.000  0.000
49.169     47   0.527  0.338  2.948  0.053  0.112  0.000  0.000  0.000
48.693     48   0.527  0.338  2.550  0.054  0.123  0.000  0.000  0.000
48.693     48   0.527  0.338  2.550  0.054  0.123  0.000  0.000  0.000
50.564     48   0.527  0.338  3.470  0.064  0.127  0.000  0.000  -0.000
50.564     48   0.527  0.338  3.470  0.064  0.127  0.000  0.000  -0.000
47.550     48   0.527  0.338  1.638  0.042  0.096  0.000  0.000  -0.000
47.550     48   0.527  0.338  1.638  0.042  0.096  0.000  0.000  -0.000
47.550     48   0.527  0.338  1.638  0.042  0.096  0.000  0.000  -0.000
33.562     49   0.527  0.338  -3.099  0.011  0.087  0.000  0.000  -0.000
33.562     49   0.527  0.338  -3.099  0.011  0.087  0.000  0.000  -0.000
22.154     47   0.527  0.338  -3.197  0.019  0.098  0.000  0.000  0.000
22.154     47   0.527  0.338  -3.197  0.019  0.098  0.000  0.000  0.000
10.316     34   0.527  0.338  -4.316  0.010  0.108  0.000  0.000  0.000
10.316     34   0.527  0.338  -4.316  0.010  0.108  0.000  0.000  0.000
4.194     23   0.527  0.338  -2.937  0.009  0.082  0.000  0.000  0.000
4.194     23   0.527  0.338  -2.937  0.009  0.082  0.000  0.000  0.000
10.695     10   0.527  0.338  1.735  0.031  0.065  0.000  0.000  -0.000
10.695     10   0.527  0.338  1.735  0.031  0.065  0.000  0.000  -0.000
3.710      5   0.527  0.338  -3.248  -0.010  0.058  0.000  0.000  -0.000
3.710      5   0.527  0.338  -3.248  -0.010  0.058  0.000  0.000  -0.000
-0.638      8   0.527  0.338  -2.743  0.007  0.058  0.000  0.000  -0.000
-0.638      8   0.527  0.338  -2.743  0.007  0.058  0.000  0.000  -0.000
-0.216      4   0.527  0.338  -1.141  0.015  0.044  0.000  0.000  0.000
-0.216      4   0.527  0.338  -1.141  0.015  0.044  0.000  0.000  0.000
3.912      0   0.527  0.338  0.418  0.014  0.030  0.000  0.000  0.000
18.470     -2   0.527  0.338  5.028  0.039  0.028  0.000  0.000  0.000
29.942      2   0.527  0.338  4.960  0.035  0.031  0.000  0.000  -0.000
32.638     12   0.527  0.338  2.315  0.019  0.022  0.000  0.000  -0.000
36.123     28   0.527  0.338  2.860  0.032  0.021  0.000  0.000  -0.000
40.829     31   0.527  0.338  3.647  0.035  0.020  0.000  0.000  0.000
35.748     31   0.527  0.338  0.030  -0.000  0.014  0.000  0.000  0.000
51.610     35   0.527  0.338  8.187  0.060  0.012  0.000  0.000  -0.000
47.628     38   0.527  0.338  1.381  -0.009  -0.018  0.000  0.000  0.000
55.611     47   0.527  0.338  5.933  0.050  0.024  0.000  0.000  0.000
51.593     47   0.527  0.338  1.684  0.013  0.008  0.000  0.000  -0.000
51.593     47   0.527  0.338  1.684  0.013  0.008  0.000  0.000  -0.000
47.965     50   0.527  0.338  1.512  0.016  0.010  0.000  0.000  0.000
47.965     50   0.527  0.338  1.512  0.016  0.010  0.000  0.000  0.000
52.043     47   0.527  0.338  4.374  0.029  -0.002  0.000  0.000  0.000
52.043     47   0.527  0.338  4.374  0.029  -0.002  0.000  0.000  0.000
49.326     47   0.527  0.338  1.942  -0.004  -0.033  0.000  0.000  -0.000
49.326     47   0.527  0.338  1.942  -0.004  -0.033  0.000  0.000  -0.000
49.326     47   0.527  0.338  1.942  -0.004  -0.033  0.000  0.000  -0.000
41.975     51   0.527  0.338  -0.175  -0.017  -0.040  0.000  0.000  0.000
41.975     51   0.527  0.338  -0.175  -0.017  -0.040  0.000  0.000  0.000
42.171     48   0.527  0.338  2.305  0.008  -0.029  0.000  0.000  0.000
42.171     48   0.527  0.338  2.305  0.008  -0.029  0.000  0.000  0.000
48.836     41   0.527  0.338  4.981  0.016  -0.054  0.000  0.000  -0.000
48.836     41   0.527  0.338  4.981  0.016  -0.054  0.000  0.000  -0.000
34.354     42   0.527  0.338  -3.117  -0.056  -0.079  0.000  0.000  -0.000
34.354     42   0.527  0.338  -3.117  -0.056  -0.079  0.000  0.000  -0.000
24.254     47   0.527  0.338  -2.509  -0.039  -0.089  0.000  0.000  -0.000
24.254     47   0.527  0.338  -2.509  -0.039  -0.089  0.000  0.000  -0.000
19.793     34   0.527  0.338  -1.022  -0.040  -0.108  0.000  0.000  -0.000
19.793     34   0.527  0.338  -1.022  -0.040  -0.108  0.000  0.000  -0.000
14.661     24   0.527  0.338  -1.665  -0.047  -0.104  0.000  0.000  0.000
14.661     24   0.527  0.338  -1.665  -0.047  -0.104  0.000  0.000  0.000
3.375     18   0.527  0.338  -4.601  -0.071  -0.116  0.000  0.000  0.000
3.375     18   0.527  0.338  -4.601  -0.071  -0.116  0.000  0.000  0.000
-8.143     14   0.527  0.338  -5.631  -0.071  -0.102  0.000  0.000  -0.000
-8.143     14   0.527  0.338  -5.631  -0.071  -0.102  0.000  0.000  -0.000
-19.047      4   0.527  0.338  -6.316  -0.080  -0.125  0.000  0.000  -0.000
-19.047      4   0.527  0.338  -6.316  -0.080  -0.125  0.000  0.000  -0.000
-30.858     -1   0.527  0.338  -7.586  -0.085  -0.121  0.000  0.000  -0.000
-30.858     -1   0.527  0.338  -7.586  -0.085  -0.121  0.000  0.000  -0.000
-44.267    -15   0.527  0.337  -9.237  -0.090  -0.096  0.000  0.000  -0.008
-44.267    -15   0.527  0.337  -9.237  -0.090  -0.096  0.000  0.000  -0.008
-44.267    -15   0.527  0.337  -9.237  -0.090  -0.096  0.000  0.000  -0.008
-46.273    -30   0.527  0.337  -5.682  -0.069  -0.097  0.000  0.000  -0.016
-46.273    -30   0.527  0.337  -5.682  -0.069  -0.097  0.000  0.000  -0.016
-49.999    -45   0.527  0.337  -6.563  -0.075  -0.090  0.000  0.000  -0.022
-49.999    -45   0.527  0.337  -6.563  -0.075  -0.090  0.000  0.000  -0.022
-58.327    -46   0.527  0.337  -8.766  -0.080  -0.072  0.000  0.000  -0.025
-58.327    -46   0.527  0.337  -8.766  -0.080  -0.072  0.000  0.000  -0.025
-69.319    -49   0.527  0.337  -10.554  -0.080  -0.047  0.000  0.000  -0.026
-69.319    -49   0.527  0.337  -10.554  -0.080  -0.047  0.000  0.000  -0.026
-70.350    -58   0.527  0.337  -7.371  -0.063  -0.065  0.000  0.000  -0.025
-70.350    -58   0.527  0.337  -7.371  -0.063  -0.065  0.000  0.000  -0.025
-78.390    -68   0.527  0.337  -10.336  -0.080  -0.037  0.000  0.000  -0.024
-78.390    -68   0.527  0.337  -10.336  -0.080  -0.037  0.000  0.000  -0.024
-70.272    -71   0.527  0.337  -4.374  -0.040  -0.046  0.000  0.000  -0.021
-70.272    -71   0.527  0.337  -4.374  -0.040  -0.046  0.000  0.000  -0.021
-74.694    -78   0.527  0.337  -8.846  -0.071  -0.021  0.000  0.000  -0.016
-74.694    -78   0.527  0.337  -8.846  -0.071  -0.021  0.000  0.000  -0.016
-70.162    -71   0.527  0.337  -5.534  -0.038  -0.021  0.000  0.000  -0.009
-70.162    -71   0.527  0.337  -5.534  -0.038  -0.021  0.000  0.000  -0.009
-69.982    -74   0.527  0.337  -6.934  -0.045  -0.011  0.000  0.000  0.000
-69.982    -74   0.527  0.337  -6.934  -0.045  -0.011  0.000  0.000  0.000
-68.882    -70   0.527  0.337  -6.535  -0.048  -0.025  0.000  0.000  0.001
-68.882    -70   0.527  0.337  -6.535  -0.048  -0.025  0.000  0.000  0.001
-72.055    -69   0.527  0.337  -8.205  -0.054  -0.005  0.000  0.000  0.000
-72.055    -69   0.527  0.337  -8.205  -0.054  -0.005  0.000  0.000  0.000
-62.315    -68   0.527  0.337  -3.155  -0.037  -0.060  0.000  0.000  -0.001
-62.315    -68   0.527  0.337  -3.155  -0.037  -0.060  0.000  0.000  -0.001
-71.221    -72   0.527  0.337  -10.018  -0.068  0.005  0.000  0.000  -0.001
-71.221    -72   0.527  0.337  -10.018  -0.068  0.005  0.000  0.000  -0.001
-76.226    -65   0.527  0.337  -9.133  -0.066  -0.035  0.000  0.000  -0.000
-76.226    -65   0.527  0.337  -9.133  -0.066  -0.035  0.000  0.000  -0.000
-76.226    -65   0.527  0.337  -9.133  -0.066  -0.035  0.000  0.000  -0.000
-107.081    -70   0.527  0.337  -20.134  -0.134  -0.019  0.000  0.000  0.001
-107.081    -70   0.527  0.337  -20.134  -0.134  -0.019  0.000  0.000  0.001
-129.460    -75   0.527  0.337  -19.193  -0.124  -0.037  0.000  0.000  0.001
-129.460    -75   0.527  0.337  -19.193  -0.124  -0.037  0.000  0.000  0.001
-162.904   -105   0.527  0.336  -25.585  -0.168  -0.023  0.000  0.000  -0.008
-207.026   -128   0.527  0.336  -32.714  -0.220  -0.033  0.000  0.000  -0.017
-271.485   -161   0.527  0.336  -44.682  -0.301  -0.053  0.000  0.000  -0.030
-346.725   -193   0.527  0.335  -54.443  -0.340  -0.016  0.000  0.000  -0.049
-448.379   -193   0.527  0.335  -71.435  -0.469  -0.076  0.000  0.000  -0.063
-593.782   -249   0.527  0.332  -97.784  -0.644  -0.090  0.000  0.000  -0.112
-781.782   -322   0.527  0.324  -127.471  -0.804  -0.040  0.000  0.000  -0.266
-992.480   -507   0.352  0.305  -148.403  -0.943  -0.083  0.000  0.000  -0.662
-1217.292   -507   0.352  0.305  -168.628  -1.082  -0.104  0.000  0.000  -1.012
-1217.292   -507   0.352  0.305  -168.628  -1.082  -0.104  0.000  0.000  -1.012
-1468.839  -1065   0.352  0.186  -198.900  -1.311  -0.166  0.000  0.000  -2.856
-1468.839  -1065   0.352  0.186  -198.900  -1.311  -0.166  0.000  0.000  -2.856
-1748.328  -1267   0.176  0.069  -230.665  -1.499  -0.159  0.000  0.000  -6.177
-1748.328  -1267   0.176  0.069  -230.665  -1.499  -0.159  0.000  0.000  -6.177
-1985.570  -1392   0.176  -0.100  -240.873  -1.563  -0.235  0.000  0.000  -11.293
-1985.570  -1392   0.176  -0.100  -240.873  -1.563  -0.235  0.000  0.000  -11.293
-2143.658  -1652   -0.176  -0.432  -230.871  -1.524  -0.301  0.000  0.000  -19.875
-2143.658  -1652   -0.176  -0.432  -230.871  -1.524  -0.301  0.000  0.000  -19.875
-2163.014  -1906   -0.527  -0.892  -191.948  -1.365  -0.501  0.000  0.000  -33.061
-2163.014  -1906   -0.527  -0.892  -191.948  -1.365  -0.501  0.000  0.000  -33.061
-2073.316  -2066   -1.055  -1.510  -154.644  -1.229  -0.681  0.000  0.000  -51.871
-2073.316  -2066   -1.055  -1.510  -154.644  -1.229  -0.681  0.000  0.000  -51.871
-1929.567  -2097   -1.582  -2.231  -134.563  -1.180  -0.901  0.000  0.000  -76.063
-1929.567  -2097   -1.582  -2.231  -134.563  -1.180  -0.901  0.000  0.000  -76.063
-1694.197  -1614   -2.285  -3.087  -96.468  -0.991  -1.218  0.000  0.000  -105.317
-1694.197  -1614   -2.285  -3.087  -96.468  -0.991  -1.218  0.000  0.000  -105.317
-1370.479  -1216   -2.988  -4.001  -54.487  -0.865  -1.660  0.000  0.000  -138.070
-1370.479  -1216   -2.988  -4.001  -54.487  -0.865  -1.660  0.000  0.000  -138.070
-1005.148  -1111   -3.691  -4.922  -21.715  -0.866  -2.176  0.000  0.000  -171.844
-1005.148  -1111   -3.691  -4.922  -21.715  -0.866  -2.176  0.000  0.000  -171.844
-1005.148  -1111   -3.691  -4.922  -21.715  -0.866  -2.176  0.000  0.000  -171.844
-636.897  -1154   -4.570  -5.839  4.474  -0.901  -2.701  0.000  0.000  -203.694
-636.897  -1154   -4.570  -5.839  4.474  -0.901  -2.701  0.000  0.000  -203.694
-290.120  -1031   -5.801  -7.215  20.383  -0.925  -3.068  0.000  0.000  -239.067
-290.120  -1031   -5.801  -7.215  20.383  -0.925  -3.068  0.000  0.000  -239.067
-28.246   -700   -6.504  -8.041  11.423  -1.062  -3.321  0.000  0.000  -268.547
-28.246   -700   -6.504  -8.041  11.423  -1.062  -3.321  0.000  0.000  -268.547
86.456   -362   -7.383  -8.849  -26.229  -1.244  -3.211  0.000  0.000  -288.702
86.456   -362   -7.383  -8.849  -26.229  -1.244  -3.211  0.000  0.000  -288.702
12.869   -113   -8.086  -9.498  -86.943  -1.443  -2.699  0.000  0.000  -297.514
12.869   -113   -8.086  -9.498  -86.943  -1.443  -2.699  0.000  0.000  -297.514
-193.859     15   -8.613  -10.053  -138.280  -1.631  -2.346  0.000  0.000  -295.273
-193.859     15   -8.613  -10.053  -138.280  -1.631  -2.346  0.000  0.000  -295.273
-493.895    -28   -9.141  -10.500  -179.707  -1.799  -2.049  0.000  0.000  -283.713
-493.895    -28   -9.141  -10.500  -179.707  -1.799  -2.049  0.000  0.000  -283.713
-874.580   -213   -9.668  -10.862  -221.009  -1.847  -1.324  0.000  0.000  -264.580
-874.580   -213   -9.668  -10.862  -221.009  -1.847  -1.324  0.000  0.000  -264.580
-1208.495   -493   -9.844  -11.157  -222.614  -1.669  -0.794  0.000  0.000  -240.019
-1208.495   -493   -9.844  -11.157  -222.614  -1.669  -0.794  0.000  0.000  -240.019
-1398.241   -850   -10.195  -11.408  -181.224  -1.195  -0.184  0.000  0.000  -211.302
-1398.241   -850   -10.195  -11.408  -181.224  -1.195  -0.184  0.000  0.000  -211.302
-1414.421  -1180   -10.195  -11.629  -126.267  -0.634  0.513  0.000  0.000  -179.396
-1414.421  -1180   -10.195  -11.629  -126.267  -0.634  0.513  0.000  0.000  -179.396
-1354.775  -1392   -10.371  -11.841  -97.349  -0.374  0.809  0.000  0.000  -146.868
-1354.775  -1392   -10.371  -11.841  -97.349  -0.374  0.809  0.000  0.000  -146.868
-1354.775  -1392   -10.371  -11.841  -97.349  -0.374  0.809  0.000  0.000  -146.868
-1234.035  -1420   -10.371  -12.034  -74.638  -0.133  0.981  0.000  0.000  -123.279
-1234.035  -1420   -10.371  -12.034  -74.638  -0.133  0.981  0.000  0.000  -123.279
-1013.554  -1359   -10.547  -12.284  -33.878  0.186  1.018  0.000  0.000  -105.578
-1013.554  -1359   -10.547  -12.284  -33.878  0.186  1.018  0.000  0.000  -105.578
-653.462  -1263   -10.723  -12.420  35.000  0.627  1.031  0.000  0.000  -91.969
-653.462  -1263   -10.723  -12.420  35.000  0.627  1.031  0.000  0.000  -91.969
-173.132  -1050   -10.723  -12.510  107.548  1.056  1.153  0.000  0.000  -79.834
-173.132  -1050   -10.723  -12.510  107.548  1.056  1.153  0.000  0.000  -79.834
320.654   -724   -10.898  -12.525  151.816  1.255  1.114  0.000  0.000  -67.798
320.654   -724   -10.898  -12.525  151.816  1.255  1.114  0.000  0.000  -67.798
786.165   -222   -10.898  -12.514  182.285  1.432  0.973  0.000  0.000  -55.902
786.165   -222   -10.898  -12.514  182.285  1.432  0.973  0.000  0.000  -55.902
1190.236    259   -10.898  -12.499  201.687  1.602  0.938  0.000  0.000  -44.979
1190.236    259   -10.898  -12.499  201.687  1.602  0.938  0.000  0.000  -44.979
1539.211    732   -10.898  -12.443  219.327  1.753  0.993  0.000  0.000  -34.756
1539.211    732   -10.898  -12.443  219.327  1.753  0.993  0.000  0.000  -34.756
1810.480   1106   -10.898  -12.323  228.408  1.785  1.033  0.000  0.000  -23.703
1810.480   1106   -10.898  -12.323  228.408  1.785  1.033  0.000  0.000  -23.703
2000.315   1454   -10.898  -12.089  231.641  1.800  1.115  0.000  0.000  -9.645
2000.315   1454   -10.898  -12.089  231.641  1.800  1.115  0.000  0.000  -9.645
2109.544   1717   -10.723  -11.750  229.503  1.810  1.190  0.000  0.000  7.625
2129.577   1898   -10.371  -11.257  213.487  1.791  1.388  0.000  0.000  28.639
2028.867    200   -6.680  -6.896  187.898  1.743  1.671  0.000  0.000  102.921
1862.905    146   -5.977  -6.183  167.714  1.753  2.046  0.000  0.000  180.377
1711.619    146   -5.977  -6.183  166.577  1.832  2.297  0.000  0.000  236.006
1470.412    117   -5.273  -5.454  120.121  1.552  2.486  0.000  0.000  274.025
1277.114    125   -4.570  -4.750  117.360  1.496  2.212  0.000  0.000  298.638
1187.256    100   -3.867  -4.045  136.187  1.458  1.747  0.000  0.000  314.959
1198.227    100   -3.867  -4.045  158.542  1.483  1.495  0.000  0.000  314.669
1198.227    100   -3.867  -4.045  158.542  1.483  1.495  0.000  0.000  314.669
1155.110    103   -3.340  -3.329  127.879  1.370  1.853  0.000  0.000  303.269
1155.110    103   -3.340  -3.329  127.879  1.370  1.853  0.000  0.000  303.269
1155.110    103   -3.340  -3.329  127.879  1.370  1.853  0.000  0.000  303.269
999.846    123   -2.285  -2.346  66.401  1.055  1.943  0.000  0.000  280.611
999.846    123   -2.285  -2.346  66.401  1.055  1.943  0.000  0.000  280.611
842.715     86   -0.879  -0.809  43.067  0.987  1.901  0.000  0.000  252.093
842.715     86   -0.879  -0.809  43.067  0.987  1.901  0.000  0.000  252.093
707.501     99   0.176  0.231  27.661  0.743  1.516  0.000  0.000  218.174
707.501     99   0.176  0.231  27.661  0.743  1.516  0.000  0.000  218.174
594.964     97   1.055  1.239  29.103  0.528  1.030  0.000  0.000  239.361
594.964     97   1.055  1.239  29.103  0.528  1.030  0.000  0.000  239.361
556.496    176   1.934  2.295  58.416  0.496  0.554  0.000  0.000  276.230
556.496    176   1.934  2.295  58.416  0.496  0.554  0.000  0.000  276.230
570.611    213   2.813  3.280  84.741  0.550  0.225  0.000  0.000  302.290
570.611    213   2.813  3.280  84.741  0.550  0.225  0.000  0.000  302.290
569.187    340   3.340  4.271  95.167  0.595  0.055  0.000  0.000  318.217
569.187    340   3.340  4.271  95.167  0.595  0.055  0.000  0.000  318.217
526.314    615   4.043  5.258  93.824  0.575  -0.115  0.000  0.000  327.815
526.314    615   4.043  5.258  93.824  0.575  -0.115  0.000  0.000  327.815
325.963    588   4.922  6.164  34.957  0.328  0.311  0.000  0.000  336.186
325.963    588   4.922  6.164  34.957  0.328  0.311  0.000  0.000  336.186
-42.331    563   5.625  7.037  -42.814  0.011  0.741  0.000  0.000  335.096
-42.331    563   5.625  7.037  -42.814  0.011  0.741  0.000  0.000  335.096
-412.079    387   6.328  7.846  -66.060  -0.006  0.965  0.000  0.000  328.365
-412.079    387   6.328  7.846  -66.060  -0.006  0.965  0.000  0.000  328.365
-673.184     60   6.855  8.545  -47.058  -0.002  0.797  0.000  0.000  314.182
-673.184     60   6.855  8.545  -47.058  -0.002  0.797  0.000  0.000  314.182
-673.184     60   6.855  8.545  -47.058  -0.002  0.797  0.000  0.000  314.182
-787.055   -287   7.383  9.091  -8.793  0.210  0.971  0.000  0.000  296.777
-787.055   -287   7.383  9.091  -8.793  0.210  0.971  0.000  0.000  296.777
-1091.095   -566   7.910  9.546  -105.508  -0.318  1.487  0.000  0.000  277.115
-1091.095   -566   7.910  9.546  -105.508  -0.318  1.487  0.000  0.000  277.115
-1608.697   -701   8.086  9.587  -234.894  -0.844  1.879  0.000  0.000  250.883
-1608.697   -701   8.086  9.587  -234.894  -0.844  1.879  0.000  0.000  250.883
