SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
-1718.924   -490   39.375  40.682  1.514  -449.269  140.000  41.400  52.600  4.715  0.655  100000
-2110.662   -937   40.078  41.355  1.676  -485.999  140.000  41.400  52.600  4.715  0.655  100000
-2465.164  -1448   40.605  41.978  1.840  -502.292  140.000  41.400  52.600  4.715  0.655  100000
-2814.483  -1448   41.133  41.978  1.778  -488.870  140.000  41.400  52.600  4.715  0.655  100000
-2814.483  -1448   41.133  41.978  1.778  -488.870  140.000  41.400  52.600  4.715  0.655  100000
-3075.544  -2457   41.660  42.990  1.906  -524.247  140.000  41.400  52.600  4.715  0.655  100000
-3075.544  -2457   41.660  42.990  1.906  -524.247  140.000  41.400  52.600  4.715  0.655  100000
-3232.155  -2749   42.012  43.333  2.005  -465.359  140.000  41.400  52.600  4.715  0.655  100000
-3232.155  -2749   42.012  43.333  2.005  -465.359  140.000  41.400  52.600  4.715  0.655  100000
-3503.218  -2922   42.188  43.560  2.102  -531.339  140.000  41.400  52.600  4.715  0.655  100000
-3503.218  -2922   42.188  43.560  2.102  -531.339  140.000  41.400  52.600  4.715  0.655  100000
-3941.418  -2874   42.539  43.639  2.081  -604.479  140.000  41.400  52.600  4.715  0.655  100000
-3941.418  -2874   42.539  43.639  2.081  -604.479  140.000  41.400  52.600  4.715  0.655  100000
-4163.913  -2870   42.539  43.478  2.006  -540.931  140.000  41.400  52.600  4.715  0.655  100000
-4163.913  -2870   42.539  43.478  2.006  -540.931  140.000  41.400  52.600  4.715  0.655  100000
-4418.275  -2855   42.188  43.082  1.929  -567.009  140.000  41.400  52.600  4.715  0.655  100000
-4418.275  -2855   42.188  43.082  1.929  -567.009  140.000  41.400  52.600  4.715  0.655  100000
-4748.192  -1653   41.836  42.432  1.759  -597.842  140.000  41.400  52.600  4.715  0.655  100000
-4748.192  -1653   41.836  42.432  1.759  -597.842  140.000  41.400  52.600  4.715  0.655  100000
-5072.047   -751   41.309  41.769  1.573  -620.455  140.000  41.400  52.600  4.715  0.655  100000
-5072.047   -751   41.309  41.769  1.573  -620.455  140.000  41.400  52.600  4.715  0.655  100000
-5321.406  -1677   40.605  40.838  1.342  -595.703  140.000  41.400  52.600  4.715  0.655  100000
-5321.406  -1677   40.605  40.838  1.342  -595.703  140.000  41.400  52.600  4.715  0.655  100000
-5522.156  -1456   39.902  39.976  1.100  -585.938  140.000  41.400  52.600  4.715  0.655  100000
-5522.156  -1456   39.902  39.976  1.100  -585.938  140.000  41.400  52.600  4.715  0.655  100000
-5631.629   -978   39.023  39.048  0.888  -553.900  140.000  41.400  52.600  4.715  0.655  100000
-5631.629   -978   39.023  39.048  0.888  -553.900  140.000  41.400  52.600  4.715  0.655  100000
-5717.682   -855   38.145  38.066  0.681  -537.082  140.000  41.400  52.600  4.715  0.655  100000
-5717.682   -855   38.145  38.066  0.681  -537.082  140.000  41.400  52.600  4.715  0.655  100000
-5831.108   -820   37.441  37.170  0.445  -537.976  140.000  41.400  52.600  4.715  0.655  100000
-5831.108   -820   37.441  37.170  0.445  -537.976  140.000  41.400  52.600  4.715  0.655  100000
-6361.903   -812   36.563  36.238  0.238  -729.674  140.000  41.400  52.600  4.715  0.655  100000
-6361.903   -812   36.563  36.238  0.238  -729.674  140.000  41.400  52.600  4.715  0.655  100000
-6631.113   -791   35.508  35.283  0.108  -653.045  140.000  41.400  52.600  4.715  0.655  100000
-6631.113   -791   35.508  35.283  0.108  -653.045  140.000  41.400  52.600  4.715  0.655  100000
-6755.762   -744   34.453  34.334  0.043  -601.948  140.000  41.400  52.600  4.715  0.655  100000
-6755.762   -744   34.453  34.334  0.043  -601.948  140.000  41.400  52.600  4.715  0.655  100000
-7309.661   -715   33.574  33.381  -0.036  -787.690  140.000  41.400  52.600  4.715  0.655  100000
-7764.114   -673   32.520  32.409  -0.069  -791.737  140.000  41.400  52.600  4.715  0.655  100000
-8259.177   -469   27.773  27.761  -0.060  -842.660  140.000  41.400  52.600  4.715  0.655  100000
-8853.081   -398   26.895  27.067  0.015  -930.359  140.000  41.400  52.600  4.715  0.655  100000
-9290.678   -398   26.895  27.067  0.075  -897.571  140.000  41.400  52.600  4.715  0.655  100000
-9551.899   -389   26.191  26.384  0.130  -852.360  140.000  41.400  52.600  4.715  0.655  100000
-9841.688   -342   25.488  25.699  0.181  -881.049  140.000  41.400  52.600  4.715  0.655  100000
-10035.709   -320   24.785  25.013  0.228  -856.513  140.000  41.400  52.600  4.715  0.655  100000
-10035.709   -320   24.785  25.013  0.228  -856.513  140.000  41.400  52.600  4.715  0.655  100000
-10157.814   -277   24.082  24.320  0.269  -834.826  140.000  41.400  52.600  4.715  0.655  100000
-10157.814   -277   24.082  24.320  0.269  -834.826  140.000  41.400  52.600  4.715  0.655  100000
-10024.287   -241   23.379  23.625  0.304  -724.223  140.000  41.400  52.600  4.715  0.655  100000
-10024.287   -241   23.379  23.625  0.304  -724.223  140.000  41.400  52.600  4.715  0.655  100000
-9700.717   -199   22.500  22.763  0.339  -621.046  140.000  41.400  52.600  4.715  0.655  100000
-9700.717   -199   22.500  22.763  0.339  -621.046  140.000  41.400  52.600  4.715  0.655  100000
-9083.477   -138   21.445  21.698  0.363  -452.359  140.000  41.400  52.600  4.715  0.655  100000
-9083.477   -138   21.445  21.698  0.363  -452.359  140.000  41.400  52.600  4.715  0.655  100000
-8391.131    -89   20.391  20.705  0.405  -361.598  140.000  41.400  52.600  4.715  0.655  100000
-8391.131    -89   20.391  20.705  0.405  -361.598  140.000  41.400  52.600  4.715  0.655  100000
-7916.520    -19   19.336  19.692  0.453  -392.049  140.000  41.400  52.600  4.715  0.655  100000
-7916.520    -19   19.336  19.692  0.453  -392.049  140.000  41.400  52.600  4.715  0.655  100000
-7460.666      0   18.281  18.647  0.496  -352.222  140.000  41.400  52.600  4.715  0.655  100000
-7460.666      0   18.281  18.647  0.496  -352.222  140.000  41.400  52.600  4.715  0.655  100000
-6915.229     13   17.051  17.601  0.597  -277.357  140.000  41.400  52.600  4.715  0.655  100000
-6915.229     13   17.051  17.601  0.597  -277.357  140.000  41.400  52.600  4.715  0.655  100000
-6273.360     21   15.820  16.516  0.731  -180.896  140.000  41.400  52.600  4.715  0.655  100000
-6273.360     21   15.820  16.516  0.731  -180.896  140.000  41.400  52.600  4.715  0.655  100000
-5546.556     18   14.766  15.442  0.831  -75.439  140.000  41.400  52.600  4.715  0.655  100000
-5546.556     18   14.766  15.442  0.831  -75.439  140.000  41.400  52.600  4.715  0.655  100000
-4795.769     21   13.711  14.446  0.932  -1.711  140.000  41.400  52.600  4.715  0.655  100000
-4795.769     21   13.711  14.446  0.932  -1.711  140.000  41.400  52.600  4.715  0.655  100000
-4795.769     21   13.711  14.446  0.932  -1.711  140.000  41.400  52.600  4.715  0.655  100000
-4172.192      8   12.656  13.387  1.011  14.654  140.000  41.400  52.600  4.715  0.655  100000
-4172.192      8   12.656  13.387  1.011  14.654  140.000  41.400  52.600  4.715  0.655  100000
-3557.112     20   11.074  11.841  1.088  66.577  140.000  41.400  52.600  4.715  0.655  100000
-3557.112     20   11.074  11.841  1.088  66.577  140.000  41.400  52.600  4.715  0.655  100000
-3113.616      4   10.020  10.795  1.152  47.444  140.000  41.400  52.600  4.715  0.655  100000
-3113.616      4   10.020  10.795  1.152  47.444  140.000  41.400  52.600  4.715  0.655  100000
-2621.141      9   9.141  9.723  1.133  121.616  140.000  41.400  52.600  4.715  0.655  100000
-2621.141      9   9.141  9.723  1.133  121.616  140.000  41.400  52.600  4.715  0.655  100000
-2155.624     -1   7.910  8.625  1.166  138.188  140.000  41.400  52.600  4.715  0.655  100000
-2155.624     -1   7.910  8.625  1.166  138.188  140.000  41.400  52.600  4.715  0.655  100000
-1879.734     19   7.031  7.618  1.146  109.140  140.000  41.400  52.600  4.715  0.655  100000
-1879.734     19   7.031  7.618  1.146  109.140  140.000  41.400  52.600  4.715  0.655  100000
-1592.212     16   5.977  6.611  1.147  128.332  140.000  41.400  52.600  4.715  0.655  100000
-1372.089     19   4.922  5.524  1.136  126.483  140.000  41.400  52.600  4.715  0.655  100000
-1108.467     12   -0.176  0.256  1.065  170.414  140.000  41.400  52.600  4.715  0.655  100000
-721.453     19   -0.879  -0.478  0.998  240.094  140.000  41.400  52.600  4.715  0.655  100000
-306.479     19   -0.879  -0.478  0.943  282.776  140.000  41.400  52.600  4.715  0.655  100000
47.849      7   -1.406  -1.223  0.821  299.635  140.000  41.400  52.600  4.715  0.655  100000
376.470     37   -1.934  -1.946  0.651  314.940  140.000  41.400  52.600  4.715  0.655  100000
773.177     19   -2.637  -2.664  0.511  362.449  140.000  41.400  52.600  4.715  0.655  100000
1272.640     19   -2.637  -2.664  0.398  438.388  140.000  41.400  52.600  4.715  0.655  100000
1272.640     19   -2.637  -2.664  0.398  438.388  140.000  41.400  52.600  4.715  0.655  100000
1743.272    310   -3.164  -3.390  0.236  473.676  140.000  41.400  52.600  4.715  0.655  100000
1743.272    310   -3.164  -3.390  0.236  473.676  140.000  41.400  52.600  4.715  0.655  100000
2242.738    938   -3.867  -4.330  0.020  525.009  140.000  41.400  52.600  4.715  0.655  100000
2242.738    938   -3.867  -4.330  0.020  525.009  140.000  41.400  52.600  4.715  0.655  100000
2638.336   1554   -4.746  -5.205  -0.152  506.422  140.000  41.400  52.600  4.715  0.655  100000
2638.336   1554   -4.746  -5.205  -0.152  506.422  140.000  41.400  52.600  4.715  0.655  100000
2890.192   2097   -5.449  -5.940  -0.300  472.747  140.000  41.400  52.600  4.715  0.655  100000
2890.192   2097   -5.449  -5.940  -0.300  472.747  140.000  41.400  52.600  4.715  0.655  100000
3141.354   2491   -5.977  -6.405  -0.396  480.578  140.000  41.400  52.600  4.715  0.655  100000
3141.354   2491   -5.977  -6.405  -0.396  480.578  140.000  41.400  52.600  4.715  0.655  100000
3435.441   2729   -6.328  -6.635  -0.428  509.296  140.000  41.400  52.600  4.715  0.655  100000
3435.441   2729   -6.328  -6.635  -0.428  509.296  140.000  41.400  52.600  4.715  0.655  100000
3686.763   2853   -6.504  -6.602  -0.378  500.182  140.000  41.400  52.600  4.715  0.655  100000
3686.763   2853   -6.504  -6.602  -0.378  500.182  140.000  41.400  52.600  4.715  0.655  100000
3785.552   2860   -6.680  -6.336  -0.177  427.740  140.000  41.400  52.600  4.715  0.655  100000
3785.552   2860   -6.680  -6.336  -0.177  427.740  140.000  41.400  52.600  4.715  0.655  100000
3654.583   2607   -6.328  -5.815  0.046  332.369  140.000  41.400  52.600  4.715  0.655  100000
3654.583   2607   -6.328  -5.815  0.046  332.369  140.000  41.400  52.600  4.715  0.655  100000
3498.372   1089   -5.801  -5.116  0.286  294.727  140.000  41.400  52.600  4.715  0.655  100000
3498.372   1089   -5.801  -5.116  0.286  294.727  140.000  41.400  52.600  4.715  0.655  100000
2786.432    822   -5.273  -4.438  0.533  21.715  140.000  41.400  52.600  4.715  0.655  100000
3373.779   1671   -4.395  -3.621  0.708  548.322  140.000  41.400  52.600  4.715  0.655  100000
3373.779   1671   -4.395  -3.621  0.708  548.322  140.000  41.400  52.600  4.715  0.655  100000
3893.495   1326   -3.867  -2.975  0.891  553.919  140.000  41.400  52.600  4.715  0.655  100000
3893.495   1326   -3.867  -2.975  0.891  553.919  140.000  41.400  52.600  4.715  0.655  100000
4192.513    914   -3.164  -2.272  1.037  503.026  140.000  41.400  52.600  4.715  0.655  100000
4192.513    914   -3.164  -2.272  1.037  503.026  140.000  41.400  52.600  4.715  0.655  100000
4368.837    649   -2.285  -1.305  1.186  463.734  140.000  41.400  52.600  4.715  0.655  100000
4368.837    649   -2.285  -1.305  1.186  463.734  140.000  41.400  52.600  4.715  0.655  100000
4522.097    503   -1.406  -0.325  1.342  463.071  140.000  41.400  52.600  4.715  0.655  100000
4522.097    503   -1.406  -0.325  1.342  463.071  140.000  41.400  52.600  4.715  0.655  100000
4563.521    522   -0.703  0.668  1.572  407.038  140.000  41.400  52.600  4.715  0.655  100000
6767.341    646   -0.176  1.625  1.913  1380.525  140.000  41.400  52.600  4.715  0.655  100000
6988.427   1545   4.043  7.027  2.617  620.800  140.000  41.400  52.600  4.715  0.655  100000
5552.290   1673   4.570  7.614  3.200  -54.613  140.000  41.400  52.600  4.715  0.655  100000
4251.916   1691   5.098  8.197  3.687  -133.332  140.000  41.400  52.600  4.715  0.655  100000
3686.250   1691   5.625  8.197  3.884  113.886  140.000  41.400  52.600  4.715  0.655  100000
1502.964   1724   5.625  8.779  4.254  -724.048  140.000  41.400  52.600  4.715  0.655  100000
1776.646   1732   5.977  9.363  4.634  201.540  140.000  41.400  52.600  4.715  0.655  100000
2045.051   1650   6.328  9.938  5.019  213.558  140.000  41.400  52.600  4.715  0.655  100000
1373.038   1650   6.328  9.938  5.327  -177.520  140.000  41.400  52.600  4.715  0.655  100000
-303.885   1720   6.855  10.492  5.583  -692.001  140.000  41.400  52.600  4.715  0.655  100000
-303.885   1720   6.855  10.492  5.583  -692.001  140.000  41.400  52.600  4.715  0.655  100000
1146.908   1527   7.207  11.031  5.856  559.338  140.000  41.400  52.600  4.715  0.655  100000
1146.908   1527   7.207  11.031  5.856  559.338  140.000  41.400  52.600  4.715  0.655  100000
2003.605    179   7.734  11.620  6.096  428.247  140.000  41.400  52.600  4.715  0.655  100000
2003.605    179   7.734  11.620  6.096  428.247  140.000  41.400  52.600  4.715  0.655  100000
2106.229   1063   8.086  12.192  6.369  155.472  140.000  41.400  52.600  4.715  0.655  100000
2106.229   1063   8.086  12.192  6.369  155.472  140.000  41.400  52.600  4.715  0.655  100000
1074.949   1928   8.438  12.686  6.639  -343.357  140.000  41.400  52.600  4.715  0.655  100000
1074.949   1928   8.438  12.686  6.639  -343.357  140.000  41.400  52.600  4.715  0.655  100000
396.436   2076   8.789  13.154  6.897  -275.361  140.000  41.400  52.600  4.715  0.655  100000
396.436   2076   8.789  13.154  6.897  -275.361  140.000  41.400  52.600  4.715  0.655  100000
608.487   1234   9.141  13.504  7.102  71.753  140.000  41.400  52.600  4.715  0.655  100000
608.487   1234   9.141  13.504  7.102  71.753  140.000  41.400  52.600  4.715  0.655  100000
1775.494    561   9.316  13.723  7.282  520.588  140.000  41.400  52.600  4.715  0.655  100000
1775.494    561   9.316  13.723  7.282  520.588  140.000  41.400  52.600  4.715  0.655  100000
2425.940    657   9.492  13.746  7.371  406.315  140.000  41.400  52.600  4.715  0.655  100000
2425.940    657   9.492  13.746  7.371  406.315  140.000  41.400  52.600  4.715  0.655  100000
2295.439   1656   9.668  13.757  7.381  117.282  140.000  41.400  52.600  4.715  0.655  100000
2295.439   1656   9.668  13.757  7.381  117.282  140.000  41.400  52.600  4.715  0.655  100000
1674.735   2360   9.668  13.764  7.392  -118.660  140.000  41.400  52.600  4.715  0.655  100000
1674.735   2360   9.668  13.764  7.392  -118.660  140.000  41.400  52.600  4.715  0.655  100000
1674.735   2360   9.668  13.764  7.392  -118.660  140.000  41.400  52.600  4.715  0.655  100000
1051.339   2283   9.668  13.768  7.402  -171.581  140.000  41.400  52.600  4.715  0.655  100000
1051.339   2283   9.668  13.768  7.402  -171.581  140.000  41.400  52.600  4.715  0.655  100000
1047.230   1691   9.668  13.766  7.409  53.246  140.000  41.400  52.600  4.715  0.655  100000
1047.230   1691   9.668  13.766  7.409  53.246  140.000  41.400  52.600  4.715  0.655  100000
1224.812   1110   9.668  13.762  7.414  135.951  140.000  41.400  52.600  4.715  0.655  100000
1224.812   1110   9.668  13.762  7.414  135.951  140.000  41.400  52.600  4.715  0.655  100000
1229.545   1050   9.668  13.762  7.417  74.497  140.000  41.400  52.600  4.715  0.655  100000
1229.545   1050   9.668  13.762  7.417  74.497  140.000  41.400  52.600  4.715  0.655  100000
995.239   1208   9.668  13.763  7.421  -31.909  140.000  41.400  52.600  4.715  0.655  100000
885.622   1227   9.668  13.763  7.423  4.007  140.000  41.400  52.600  4.715  0.655  100000
714.302    995   9.844  13.762  7.361  -22.569  140.000  41.400  52.600  4.715  0.655  100000
557.329    904   9.844  13.761  7.310  -38.775  140.000  41.400  52.600  4.715  0.655  100000
499.971    904   9.844  13.761  7.270  -6.022  140.000  41.400  52.600  4.715  0.655  100000
425.815    752   9.844  13.760  7.238  -19.265  140.000  41.400  52.600  4.715  0.655  100000
289.259    601   9.844  13.759  7.211  -54.345  140.000  41.400  52.600  4.715  0.655  100000
202.444    469   9.844  13.758  7.190  -44.066  140.000  41.400  52.600  4.715  0.655  100000
201.529    469   9.844  13.758  7.173  -13.228  140.000  41.400  52.600  4.715  0.655  100000
201.529    469   9.844  13.758  7.173  -13.228  140.000  41.400  52.600  4.715  0.655  100000
228.562    237   9.844  13.756  7.158  -0.526  140.000  41.400  52.600  4.715  0.655  100000
228.562    237   9.844  13.756  7.158  -0.526  140.000  41.400  52.600  4.715  0.655  100000
257.366    220   9.844  13.756  7.147  2.634  140.000  41.400  52.600  4.715  0.655  100000
257.366    220   9.844  13.756  7.147  2.634  140.000  41.400  52.600  4.715  0.655  100000
