SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
48.877     20   1.406  2.002  1.081  4.480  140.000  41.400  52.600  4.715  0.655  100000
-11.629     35   1.406  2.002  1.081  -26.840  140.000  41.400  52.600  4.715  0.655  100000
-11.629     35   1.406  2.002  1.081  -26.840  140.000  41.400  52.600  4.715  0.655  100000
74.620     46   1.406  2.002  1.081  33.987  140.000  41.400  52.600  4.715  0.655  100000
74.620     46   1.406  2.002  1.081  33.987  140.000  41.400  52.600  4.715  0.655  100000
40.418      2   1.406  2.002  1.081  -12.625  140.000  41.400  52.600  4.715  0.655  100000
40.418      2   1.406  2.002  1.081  -12.625  140.000  41.400  52.600  4.715  0.655  100000
71.970     64   1.406  2.002  1.081  13.886  140.000  41.400  52.600  4.715  0.655  100000
71.970     64   1.406  2.002  1.081  13.886  140.000  41.400  52.600  4.715  0.655  100000
71.970     64   1.406  2.002  1.081  13.886  140.000  41.400  52.600  4.715  0.655  100000
60.013     42   1.406  2.002  1.081  -2.787  140.000  41.400  52.600  4.715  0.655  100000
60.013     42   1.406  2.002  1.081  -2.787  140.000  41.400  52.600  4.715  0.655  100000
58.151     69   1.406  2.002  1.081  0.659  140.000  41.400  52.600  4.715  0.655  100000
58.151     69   1.406  2.002  1.081  0.659  140.000  41.400  52.600  4.715  0.655  100000
38.597     60   1.406  2.002  1.081  -7.571  140.000  41.400  52.600  4.715  0.655  100000
38.597     60   1.406  2.002  1.081  -7.571  140.000  41.400  52.600  4.715  0.655  100000
65.023     56   1.406  2.002  1.081  11.532  140.000  41.400  52.600  4.715  0.655  100000
65.023     56   1.406  2.002  1.081  11.532  140.000  41.400  52.600  4.715  0.655  100000
10.594     39   1.406  2.002  1.081  -22.728  140.000  41.400  52.600  4.715  0.655  100000
10.594     39   1.406  2.002  1.081  -22.728  140.000  41.400  52.600  4.715  0.655  100000
43.610     62   1.406  2.002  1.081  11.971  140.000  41.400  52.600  4.715  0.655  100000
43.610     62   1.406  2.002  1.081  11.971  140.000  41.400  52.600  4.715  0.655  100000
58.855     16   1.406  2.002  1.081  6.696  140.000  41.400  52.600  4.715  0.655  100000
58.855     16   1.406  2.002  1.081  6.696  140.000  41.400  52.600  4.715  0.655  100000
10.630     40   1.406  2.002  1.081  -20.316  140.000  41.400  52.600  4.715  0.655  100000
10.630     40   1.406  2.002  1.081  -20.316  140.000  41.400  52.600  4.715  0.655  100000
29.024     56   1.406  2.002  1.081  5.285  140.000  41.400  52.600  4.715  0.655  100000
29.024     56   1.406  2.002  1.081  5.285  140.000  41.400  52.600  4.715  0.655  100000
26.347     13   1.406  2.002  1.081  -2.479  140.000  41.400  52.600  4.715  0.655  100000
22.892     27   1.406  2.002  1.081  -3.145  140.000  41.400  52.600  4.715  0.655  100000
17.926     26   1.406  2.002  1.081  -4.043  140.000  41.400  52.600  4.715  0.655  100000
40.735     22   1.406  2.002  1.081  7.979  140.000  41.400  52.600  4.715  0.655  100000
35.391     19   1.406  2.002  1.081  -2.595  140.000  41.400  52.600  4.715  0.655  100000
3.417     19   1.406  2.002  1.081  -15.173  140.000  41.400  52.600  4.715  0.655  100000
47.770     34   1.406  2.002  1.081  16.377  140.000  41.400  52.600  4.715  0.655  100000
34.577     12   1.406  2.002  1.081  -5.563  140.000  41.400  52.600  4.715  0.655  100000
39.272     12   1.406  2.002  1.081  1.308  140.000  41.400  52.600  4.715  0.655  100000
39.272     12   1.406  2.002  1.081  1.308  140.000  41.400  52.600  4.715  0.655  100000
50.989     35   1.406  2.002  1.081  4.890  140.000  41.400  52.600  4.715  0.655  100000
50.989     35   1.406  2.002  1.081  4.890  140.000  41.400  52.600  4.715  0.655  100000
39.746     39   1.406  2.002  1.081  -4.365  140.000  41.400  52.600  4.715  0.655  100000
39.746     39   1.406  2.002  1.081  -4.365  140.000  41.400  52.600  4.715  0.655  100000
51.198     48   1.406  2.002  1.081  4.820  140.000  41.400  52.600  4.715  0.655  100000
51.198     48   1.406  2.002  1.081  4.820  140.000  41.400  52.600  4.715  0.655  100000
41.196     39   1.406  2.002  1.081  -3.872  140.000  41.400  52.600  4.715  0.655  100000
41.196     39   1.406  2.002  1.081  -3.872  140.000  41.400  52.600  4.715  0.655  100000
63.333     50   1.406  2.002  1.081  9.721  140.000  41.400  52.600  4.715  0.655  100000
63.333     50   1.406  2.002  1.081  9.721  140.000  41.400  52.600  4.715  0.655  100000
42.786     41   1.406  2.002  1.081  -7.404  140.000  41.400  52.600  4.715  0.655  100000
42.786     41   1.406  2.002  1.081  -7.404  140.000  41.400  52.600  4.715  0.655  100000
49.674     61   1.406  2.002  1.081  3.047  140.000  41.400  52.600  4.715  0.655  100000
49.674     61   1.406  2.002  1.081  3.047  140.000  41.400  52.600  4.715  0.655  100000
64.542     43   1.406  2.002  1.081  7.285  140.000  41.400  52.600  4.715  0.655  100000
64.542     43   1.406  2.002  1.081  7.285  140.000  41.400  52.600  4.715  0.655  100000
69.422     48   1.406  2.002  1.081  4.044  140.000  41.400  52.600  4.715  0.655  100000
69.422     48   1.406  2.002  1.081  4.044  140.000  41.400  52.600  4.715  0.655  100000
69.422     48   1.406  2.002  1.081  4.044  140.000  41.400  52.600  4.715  0.655  100000
98.331     62   1.406  2.002  1.081  15.432  140.000  41.400  52.600  4.715  0.655  100000
98.331     62   1.406  2.002  1.081  15.432  140.000  41.400  52.600  4.715  0.655  100000
72.389     68   1.406  2.002  1.081  -6.960  140.000  41.400  52.600  4.715  0.655  100000
72.389     68   1.406  2.002  1.081  -6.960  140.000  41.400  52.600  4.715  0.655  100000
94.077     95   1.406  2.002  1.081  12.417  140.000  41.400  52.600  4.715  0.655  100000
94.077     95   1.406  2.002  1.081  12.417  140.000  41.400  52.600  4.715  0.655  100000
90.626     74   1.406  2.002  1.081  2.954  140.000  41.400  52.600  4.715  0.655  100000
90.626     74   1.406  2.002  1.081  2.954  140.000  41.400  52.600  4.715  0.655  100000
90.357     91   1.406  2.002  1.081  3.897  140.000  41.400  52.600  4.715  0.655  100000
90.357     91   1.406  2.002  1.081  3.897  140.000  41.400  52.600  4.715  0.655  100000
98.110     89   1.406  2.002  1.081  7.525  140.000  41.400  52.600  4.715  0.655  100000
98.110     89   1.406  2.002  1.081  7.525  140.000  41.400  52.600  4.715  0.655  100000
79.212     90   1.406  2.002  1.081  -3.828  140.000  41.400  52.600  4.715  0.655  100000
79.212     90   1.406  2.002  1.081  -3.828  140.000  41.400  52.600  4.715  0.655  100000
83.938     96   1.406  2.002  1.081  5.167  140.000  41.400  52.600  4.715  0.655  100000
77.381     80   1.406  2.002  1.081  0.487  140.000  41.400  52.600  4.715  0.655  100000
89.752     83   1.406  2.002  1.081  8.421  140.000  41.400  52.600  4.715  0.655  100000
90.483     78   1.406  2.002  1.081  4.376  140.000  41.400  52.600  4.715  0.655  100000
49.117     86   1.406  2.002  1.081  -14.767  140.000  41.400  52.600  4.715  0.655  100000
67.638     86   1.406  2.002  1.081  8.704  140.000  41.400  52.600  4.715  0.655  100000
49.601     89   1.406  2.002  1.081  -6.147  140.000  41.400  52.600  4.715  0.655  100000
73.971     72   1.406  2.002  1.081  11.306  140.000  41.400  52.600  4.715  0.655  100000
50.478     54   1.406  2.002  1.081  -8.048  140.000  41.400  52.600  4.715  0.655  100000
66.820     54   1.406  2.002  1.081  7.725  140.000  41.400  52.600  4.715  0.655  100000
66.820     54   1.406  2.002  1.081  7.725  140.000  41.400  52.600  4.715  0.655  100000
54.267     50   1.406  2.002  1.081  -3.746  140.000  41.400  52.600  4.715  0.655  100000
54.267     50   1.406  2.002  1.081  -3.746  140.000  41.400  52.600  4.715  0.655  100000
42.421     63   1.406  2.002  1.081  -4.671  140.000  41.400  52.600  4.715  0.655  100000
42.421     63   1.406  2.002  1.081  -4.671  140.000  41.400  52.600  4.715  0.655  100000
49.772     55   1.406  2.002  1.081  3.088  140.000  41.400  52.600  4.715  0.655  100000
49.772     55   1.406  2.002  1.081  3.088  140.000  41.400  52.600  4.715  0.655  100000
77.398     42   1.406  2.002  1.081  12.845  140.000  41.400  52.600  4.715  0.655  100000
77.398     42   1.406  2.002  1.081  12.845  140.000  41.400  52.600  4.715  0.655  100000
50.922     48   1.406  2.002  1.081  -8.920  140.000  41.400  52.600  4.715  0.655  100000
50.922     48   1.406  2.002  1.081  -8.920  140.000  41.400  52.600  4.715  0.655  100000
42.415     75   1.406  2.002  1.081  -3.269  140.000  41.400  52.600  4.715  0.655  100000
42.415     75   1.406  2.002  1.081  -3.269  140.000  41.400  52.600  4.715  0.655  100000
62.082     51   1.406  2.002  1.081  8.692  140.000  41.400  52.600  4.715  0.655  100000
62.082     51   1.406  2.002  1.081  8.692  140.000  41.400  52.600  4.715  0.655  100000
31.816     44   1.406  2.002  1.081  -11.983  140.000  41.400  52.600  4.715  0.655  100000
31.816     44   1.406  2.002  1.081  -11.983  140.000  41.400  52.600  4.715  0.655  100000
61.334     60   1.406  2.002  1.081  12.294  140.000  41.400  52.600  4.715  0.655  100000
61.334     60   1.406  2.002  1.081  12.294  140.000  41.400  52.600  4.715  0.655  100000
46.221     34   1.406  2.002  1.081  -5.063  140.000  41.400  52.600  4.715  0.655  100000
46.221     34   1.406  2.002  1.081  -5.063  140.000  41.400  52.600  4.715  0.655  100000
46.221     34   1.406  2.002  1.081  -5.063  140.000  41.400  52.600  4.715  0.655  100000
34.682     57   1.406  2.002  1.081  -4.901  140.000  41.400  52.600  4.715  0.655  100000
34.682     57   1.406  2.002  1.081  -4.901  140.000  41.400  52.600  4.715  0.655  100000
48.755     46   1.406  2.002  1.081  5.808  140.000  41.400  52.600  4.715  0.655  100000
48.755     46   1.406  2.002  1.081  5.808  140.000  41.400  52.600  4.715  0.655  100000
40.667     35   1.406  2.002  1.081  -2.952  140.000  41.400  52.600  4.715  0.655  100000
40.667     35   1.406  2.002  1.081  -2.952  140.000  41.400  52.600  4.715  0.655  100000
71.563     46   1.406  2.002  1.081  14.091  140.000  41.400  52.600  4.715  0.655  100000
71.563     46   1.406  2.002  1.081  14.091  140.000  41.400  52.600  4.715  0.655  100000
50.818     41   1.406  2.002  1.081  -6.363  140.000  41.400  52.600  4.715  0.655  100000
50.818     41   1.406  2.002  1.081  -6.363  140.000  41.400  52.600  4.715  0.655  100000
53.143     67   1.406  2.002  1.081  2.268  140.000  41.400  52.600  4.715  0.655  100000
109.858     51   1.406  2.002  1.081  27.102  140.000  41.400  52.600  4.715  0.655  100000
48.910     52   1.406  2.002  1.081  -20.829  140.000  41.400  52.600  4.715  0.655  100000
77.247     97   1.406  2.002  1.081  14.185  140.000  41.400  52.600  4.715  0.655  100000
-1.015     97   1.406  2.002  1.081  -31.361  140.000  41.400  52.600  4.715  0.655  100000
0.649     61   1.406  2.002  1.081  -2.311  140.000  41.400  52.600  4.715  0.655  100000
-45.093     19   1.406  2.002  1.081  -23.489  140.000  41.400  52.600  4.715  0.655  100000
-39.429      5   1.406  2.002  1.081  -4.387  140.000  41.400  52.600  4.715  0.655  100000
-44.941      5   1.406  2.002  1.081  -8.956  140.000  41.400  52.600  4.715  0.655  100000
-44.941      5   1.406  2.002  1.081  -8.956  140.000  41.400  52.600  4.715  0.655  100000
-14.362    -42   1.406  2.001  1.080  7.102  140.000  41.400  52.600  4.715  0.655  100000
-14.362    -42   1.406  2.001  1.080  7.102  140.000  41.400  52.600  4.715  0.655  100000
8.724    -30   1.406  2.001  1.080  6.236  140.000  41.400  52.600  4.715  0.655  100000
8.724    -30   1.406  2.001  1.080  6.236  140.000  41.400  52.600  4.715  0.655  100000
42.923    -16   1.406  2.001  1.080  13.621  140.000  41.400  52.600  4.715  0.655  100000
42.923    -16   1.406  2.001  1.080  13.621  140.000  41.400  52.600  4.715  0.655  100000
54.957      0   1.406  2.001  1.080  6.571  140.000  41.400  52.600  4.715  0.655  100000
54.957      0   1.406  2.001  1.080  6.571  140.000  41.400  52.600  4.715  0.655  100000
63.062     36   1.406  2.001  1.080  5.861  140.000  41.400  52.600  4.715  0.655  100000
63.062     36   1.406  2.001  1.080  5.861  140.000  41.400  52.600  4.715  0.655  100000
76.851     52   1.406  2.002  1.080  9.183  140.000  41.400  52.600  4.715  0.655  100000
76.851     52   1.406  2.002  1.080  9.183  140.000  41.400  52.600  4.715  0.655  100000
88.609     63   1.406  2.002  1.080  9.391  140.000  41.400  52.600  4.715  0.655  100000
88.609     63   1.406  2.002  1.080  9.391  140.000  41.400  52.600  4.715  0.655  100000
126.361     76   1.406  2.002  1.080  22.082  140.000  41.400  52.600  4.715  0.655  100000
126.361     76   1.406  2.002  1.080  22.082  140.000  41.400  52.600  4.715  0.655  100000
90.604     86   1.406  2.002  1.080  -7.636  140.000  41.400  52.600  4.715  0.655  100000
90.604     86   1.406  2.002  1.080  -7.636  140.000  41.400  52.600  4.715  0.655  100000
115.778    121   1.406  2.002  1.080  16.431  140.000  41.400  52.600  4.715  0.655  100000
115.778    121   1.406  2.002  1.080  16.431  140.000  41.400  52.600  4.715  0.655  100000
57.642     94   1.406  2.002  1.080  -19.103  140.000  41.400  52.600  4.715  0.655  100000
57.642     94   1.406  2.002  1.080  -19.103  140.000  41.400  52.600  4.715  0.655  100000
116.442    113   1.406  2.002  1.080  28.224  140.000  41.400  52.600  4.715  0.655  100000
116.442    113   1.406  2.002  1.080  28.224  140.000  41.400  52.600  4.715  0.655  100000
147.786     62   1.406  2.002  1.080  21.021  140.000  41.400  52.600  4.715  0.655  100000
147.786     62   1.406  2.002  1.080  21.021  140.000  41.400  52.600  4.715  0.655  100000
147.786     62   1.406  2.002  1.080  21.021  140.000  41.400  52.600  4.715  0.655  100000
167.789    111   1.406  2.002  1.080  18.718  140.000  41.400  52.600  4.715  0.655  100000
167.789    111   1.406  2.002  1.080  18.718  140.000  41.400  52.600  4.715  0.655  100000
170.654    146   1.406  2.002  1.081  12.673  140.000  41.400  52.600  4.715  0.655  100000
170.654    146   1.406  2.002  1.081  12.673  140.000  41.400  52.600  4.715  0.655  100000
162.888    165   1.406  2.002  1.081  8.093  140.000  41.400  52.600  4.715  0.655  100000
162.888    165   1.406  2.002  1.081  8.093  140.000  41.400  52.600  4.715  0.655  100000
140.085    169   1.406  2.002  1.081  0.634  140.000  41.400  52.600  4.715  0.655  100000
112.202    162   1.406  2.002  1.081  -3.831  140.000  41.400  52.600  4.715  0.655  100000
137.790    140   1.406  2.002  1.081  17.915  140.000  41.400  52.600  4.715  0.655  100000
97.167    117   1.406  2.002  1.081  -9.831  140.000  41.400  52.600  4.715  0.655  100000
59.844    117   1.406  2.002  1.081  -11.860  140.000  41.400  52.600  4.715  0.655  100000
44.766    132   1.406  2.002  1.081  -5.315  140.000  41.400  52.600  4.715  0.655  100000
29.916    106   1.406  2.002  1.081  -6.563  140.000  41.400  52.600  4.715  0.655  100000
-18.976     59   1.406  2.002  1.081  -23.280  140.000  41.400  52.600  4.715  0.655  100000
-20.636     59   1.406  2.002  1.081  -6.508  140.000  41.400  52.600  4.715  0.655  100000
9.972     36   1.406  2.002  1.081  7.918  140.000  41.400  52.600  4.715  0.655  100000
9.972     36   1.406  2.002  1.081  7.918  140.000  41.400  52.600  4.715  0.655  100000
-1.485      8   1.406  2.002  1.081  -8.429  140.000  41.400  52.600  4.715  0.655  100000
-21.013      2   1.406  2.002  1.081  -13.098  140.000  41.400  52.600  4.715  0.655  100000
-21.013      2   1.406  2.002  1.081  -13.098  140.000  41.400  52.600  4.715  0.655  100000
-27.139      2   1.406  2.002  1.081  -8.625  140.000  41.400  52.600  4.715  0.655  100000
-27.139      2   1.406  2.002  1.081  -8.625  140.000  41.400  52.600  4.715  0.655  100000
-46.501    -15   1.406  2.002  1.081  -15.389  140.000  41.400  52.600  4.715  0.655  100000
-34.601    -26   1.406  2.001  1.080  -2.894  140.000  41.400  52.600  4.715  0.655  100000
-4.963    -44   1.406  2.001  1.080  6.099  140.000  41.400  52.600  4.715  0.655  100000
-4.963    -44   1.406  2.001  1.080  6.099  140.000  41.400  52.600  4.715  0.655  100000
20.515    -37   1.406  2.001  1.080  6.813  140.000  41.400  52.600  4.715  0.655  100000
20.515    -37   1.406  2.001  1.080  6.813  140.000  41.400  52.600  4.715  0.655  100000
25.351    -12   1.406  2.001  1.080  -0.077  140.000  41.400  52.600  4.715  0.655  100000
25.351    -12   1.406  2.001  1.080  -0.077  140.000  41.400  52.600  4.715  0.655  100000
77.010      4   1.406  2.001  1.080  21.416  140.000  41.400  52.600  4.715  0.655  100000
77.010      4   1.406  2.001  1.080  21.416  140.000  41.400  52.600  4.715  0.655  100000
55.392     23   1.406  2.002  1.080  -6.980  140.000  41.400  52.600  4.715  0.655  100000
55.392     23   1.406  2.002  1.080  -6.980  140.000  41.400  52.600  4.715  0.655  100000
37.636     73   1.406  2.002  1.080  -7.315  140.000  41.400  52.600  4.715  0.655  100000
37.636     73   1.406  2.002  1.080  -7.315  140.000  41.400  52.600  4.715  0.655  100000
91.183     56   1.406  2.002  1.080  23.458  140.000  41.400  52.600  4.715  0.655  100000
91.183     56   1.406  2.002  1.080  23.458  140.000  41.400  52.600  4.715  0.655  100000
69.582     38   1.406  2.002  1.080  -5.690  140.000  41.400  52.600  4.715  0.655  100000
69.582     38   1.406  2.002  1.080  -5.690  140.000  41.400  52.600  4.715  0.655  100000
71.425     85   1.406  2.002  1.080  2.956  140.000  41.400  52.600  4.715  0.655  100000
