SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-15878.030     -3   0.000  0.000  0.000  -3100.699  -37.844  0.218  -0.353  0.006
-18043.596     22   0.000  0.000  0.000  -2192.684  -26.454  0.243  -0.608  0.006
-18249.934     24   0.000  0.000  0.000  -1568.668  -18.684  0.127  -0.800  0.008
-14750.994     24   0.000  0.000  0.000  -68.481  -0.348  -0.268  -0.878  0.007
-14750.994     24   0.000  0.000  0.000  -68.481  -0.348  -0.268  -0.878  0.007
-7492.853     24   0.000  0.000  0.000  1757.787  22.511  0.493  -0.795  0.009
-7492.853     24   0.000  0.000  0.000  1757.787  22.511  0.493  -0.795  0.009
-5775.210     25   0.000  0.000  0.000  86.624  1.500  -0.178  -0.721  0.009
-5775.210     25   0.000  0.000  0.000  86.624  1.500  -0.178  -0.721  0.009
2192.569     25   0.000  0.000  0.000  2787.281  34.239  -0.954  -0.539  0.005
2192.569     25   0.000  0.000  0.000  2787.281  34.239  -0.954  -0.539  0.005
7849.912     24   0.000  0.000  0.000  2496.204  31.042  0.099  -0.302  0.003
12967.246    -21   0.000  0.000  0.000  2740.494  33.739  -0.127  -0.037  0.001
12967.246    -21   0.000  0.000  0.000  2740.494  33.739  -0.127  -0.037  0.001
17529.115    -27   0.000  0.000  0.000  2933.982  35.880  -0.201  0.246  -0.000
17529.115    -27   0.000  0.000  0.000  2933.982  35.880  -0.201  0.246  -0.000
19920.807    -28   0.000  0.000  0.000  2420.708  29.367  -0.197  0.505  -0.001
19920.807    -28   0.000  0.000  0.000  2420.708  29.367  -0.197  0.505  -0.001
18946.289    -30   0.000  0.000  0.000  1239.250  14.740  -0.075  0.683  -0.002
18946.289    -30   0.000  0.000  0.000  1239.250  14.740  -0.075  0.683  -0.002
15582.611    -32   0.000  0.000  0.000  181.025  1.653  -0.055  0.757  -0.003
15582.611    -32   0.000  0.000  0.000  181.025  1.653  -0.055  0.757  -0.003
7977.826    -29   0.000  0.000  0.000  -1831.789  -23.132  -0.124  0.670  -0.004
1231.903    -30   0.000  0.000  0.000  -2105.514  -26.318  -0.019  0.487  -0.004
-3762.407    -31   0.000  0.000  0.000  -1943.597  -23.802  0.673  0.282  -0.001
-3762.407    -31   0.000  0.000  0.000  -1943.597  -23.802  0.673  0.282  -0.001
-6535.361    -30   0.000  0.000  0.000  -1444.190  -18.207  -0.613  0.105  -0.002
-7045.942      3   0.000  0.000  0.000  -746.236  -9.179  0.028  -0.010  -0.003
-6721.965     26   0.000  0.000  0.000  -446.877  -5.190  0.497  -0.073  -0.001
-5823.979     24   0.000  0.000  0.000  -184.797  -2.412  -0.388  -0.104  -0.002
-4068.577     25   0.000  0.000  0.000  239.969  2.990  -0.068  -0.098  -0.003
859.175     25   0.000  0.000  0.000  1682.898  20.864  0.230  0.002  -0.002
7699.066     24   0.000  0.000  0.000  2871.149  35.122  -0.203  0.218  -0.003
15859.188      7   0.000  0.000  0.000  3973.994  48.591  0.010  0.549  -0.003
21941.600      7   0.000  0.000  0.000  3794.100  46.302  0.379  0.923  -0.001
23297.258    -19   0.000  0.000  0.000  2358.619  28.635  0.830  1.225  0.003
23297.258    -19   0.000  0.000  0.000  2358.619  28.635  0.830  1.225  0.003
20254.031    -29   0.000  0.000  0.000  669.784  6.996  -0.496  1.380  0.004
17670.783    -31   0.000  0.000  0.000  607.550  6.523  0.151  1.452  0.004
17670.783    -31   0.000  0.000  0.000  607.550  6.523  0.151  1.452  0.004
17670.783    -31   0.000  0.000  0.000  607.550  6.523  0.151  1.452  0.004
12105.867    -30   0.000  0.000  0.000  -824.957  -11.579  -0.721  1.419  0.001
12105.867    -30   0.000  0.000  0.000  -824.957  -11.579  -0.721  1.419  0.001
5522.415    -30   0.000  0.000  0.000  -1699.628  -21.972  -0.166  1.290  -0.002
-2961.768    -29   0.000  0.000  0.000  -3019.022  -38.053  -0.151  1.047  -0.004
-10027.639    -30   0.000  0.000  0.000  -3136.744  -38.680  0.979  0.747  -0.000
-10027.639    -30   0.000  0.000  0.000  -3136.744  -38.680  0.979  0.747  -0.000
-16148.319      7   0.000  0.000  0.000  -3330.060  -41.664  -0.587  0.419  -0.000
-16148.319      7   0.000  0.000  0.000  -3330.060  -41.664  -0.587  0.419  -0.000
-16369.904     21   0.000  0.000  0.000  -1418.307  -17.760  -0.264  0.187  -0.002
-16369.904     21   0.000  0.000  0.000  -1418.307  -17.760  -0.264  0.187  -0.002
-18401.781     23   0.000  0.000  0.000  -2177.942  -26.669  0.309  -0.017  -0.002
-18401.781     23   0.000  0.000  0.000  -2177.942  -26.669  0.309  -0.017  -0.002
-15003.275     25   0.000  0.000  0.000  -121.901  -1.280  0.267  -0.111  -0.000
-9301.841     25   0.000  0.000  0.000  1100.340  13.685  0.127  -0.073  0.001
-3038.036     25   0.000  0.000  0.000  1799.469  22.089  -0.088  0.064  0.002
-3038.036     25   0.000  0.000  0.000  1799.469  22.089  -0.088  0.064  0.002
-3038.036     25   0.000  0.000  0.000  1799.469  22.089  -0.088  0.064  0.002
5581.683     24   0.000  0.000  0.000  3279.758  39.640  -1.038  0.317  -0.003
6626.785     24   0.000  0.000  0.000  886.924  10.757  0.354  0.501  -0.004
6626.785     24   0.000  0.000  0.000  886.924  10.757  0.354  0.501  -0.004
15870.847    -12   0.000  0.000  0.000  4330.546  52.161  -1.185  0.799  -0.010
15870.847    -12   0.000  0.000  0.000  4330.546  52.161  -1.185  0.799  -0.010
21423.332    -27   0.000  0.000  0.000  3578.475  43.629  0.663  1.146  -0.010
23525.527    -31   0.000  0.000  0.000  2622.617  31.376  0.190  1.449  -0.008
21010.389    -28   0.000  0.000  0.000  905.625  9.649  -0.628  1.621  -0.010
13671.459    -27   0.000  0.000  0.000  -1276.701  -16.578  0.604  1.603  -0.008
3732.097    -30   0.000  0.000  0.000  -2943.745  -37.896  -1.112  1.395  -0.012
-6062.636    -30   0.000  0.000  0.000  -3702.019  -46.533  -0.229  1.063  -0.016
-12146.084    -30   0.000  0.000  0.000  -2988.311  -37.163  0.388  0.727  -0.016
-12275.101      4   0.000  0.000  0.000  -1050.813  -13.222  0.213  0.516  -0.014
-10114.855      4   0.000  0.000  0.000  -124.256  -1.785  0.130  0.435  -0.013
-8305.151     21   0.000  0.000  0.000  -90.187  -1.370  0.095  0.416  -0.011
-8305.151     21   0.000  0.000  0.000  -90.187  -1.370  0.095  0.416  -0.011
-5490.008     24   0.000  0.000  0.000  470.102  5.586  0.222  0.443  -0.010
-5490.008     24   0.000  0.000  0.000  470.102  5.586  0.222  0.443  -0.010
-5490.008     24   0.000  0.000  0.000  470.102  5.586  0.222  0.443  -0.010
-4320.700     24   0.000  0.000  0.000  27.586  0.187  0.351  0.464  -0.008
-5004.573     25   0.000  0.000  0.000  -634.911  -8.109  0.071  0.438  -0.006
3991.801     25   0.000  0.000  0.000  3271.348  40.328  0.813  0.593  -0.002
3991.801     25   0.000  0.000  0.000  3271.348  40.328  0.813  0.593  -0.002
553.702     22   0.000  0.000  0.000  -1079.906  -13.345  0.793  0.638  0.004
553.702     22   0.000  0.000  0.000  -1079.906  -13.345  0.793  0.638  0.004
2600.299    -16   0.000  0.000  0.000  884.211  9.532  -1.636  0.680  -0.001
2600.299    -16   0.000  0.000  0.000  884.211  9.532  -1.636  0.680  -0.001
-40461.918    -27   0.000  0.000  0.000  -17415.986  -214.192  0.583  -0.236  -0.002
-40461.918    -27   0.000  0.000  0.000  -17415.986  -214.192  0.583  -0.236  -0.002
-39752.355    -29   0.000  0.000  0.000  -3036.966  -36.360  0.676  -0.985  0.001
-40464.871     17   0.000  0.000  0.000  -3560.784  -42.703  0.215  -1.482  0.004
-33433.941     23   0.000  0.000  0.000  -449.088  -4.395  -0.144  -1.681  0.005
-33433.941     23   0.000  0.000  0.000  -449.088  -4.395  -0.144  -1.681  0.005
-28991.867     24   0.000  0.000  0.000  -930.073  -10.789  -1.120  -1.764  -0.000
-28991.867     24   0.000  0.000  0.000  -930.073  -10.789  -1.120  -1.764  -0.000
-23170.371     24   0.000  0.000  0.000  0.038  0.954  -0.609  -1.777  -0.006
-23170.371     24   0.000  0.000  0.000  0.038  0.954  -0.609  -1.777  -0.006
-13773.767     25   0.000  0.000  0.000  1942.559  24.915  -0.413  -1.661  -0.011
-13773.767     25   0.000  0.000  0.000  1942.559  24.915  -0.413  -1.661  -0.011
-18727.242     24   0.000  0.000  0.000  -3160.564  -37.125  1.078  -1.747  -0.008
8894.342     24   0.000  0.000  0.000  9768.389  121.548  0.393  -1.292  -0.003
8894.342     24   0.000  0.000  0.000  9768.389  121.548  0.393  -1.292  -0.003
17824.805     24   0.000  0.000  0.000  4387.845  54.414  -0.395  -0.750  -0.003
19259.496    -14   0.000  0.000  0.000  2053.249  25.579  0.003  -0.376  -0.003
18921.459    -31   0.000  0.000  0.000  1445.820  17.691  -0.451  -0.159  -0.006
30048.775    -28   0.000  0.000  0.000  6111.900  75.088  -0.132  0.238  -0.008
17812.656    -32   0.000  0.000  0.000  -2541.954  -28.752  5.246  0.326  0.014
17857.959    -32   0.000  0.000  0.000  1483.181  16.797  -2.283  0.384  0.019
15930.475    -31   0.000  0.000  0.000  677.951  8.269  0.404  0.440  0.019
14049.162    -29   0.000  0.000  0.000  538.964  6.018  -0.527  0.492  0.017
11148.267    -29   0.000  0.000  0.000  -33.488  -0.621  0.279  0.512  0.016
7511.210    -30   0.000  0.000  0.000  -572.707  -7.816  -0.782  0.481  0.013
1339.888    -29   0.000  0.000  0.000  -1909.778  -23.618  0.317  0.355  0.012
-18327.361    -29   0.000  0.000  0.000  -7942.248  -97.832  -0.092  -0.147  0.012
-18327.361    -29   0.000  0.000  0.000  -7942.248  -97.832  -0.092  -0.147  0.012
-18327.361    -29   0.000  0.000  0.000  -7942.248  -97.832  -0.092  -0.147  0.012
-21813.377    -28   0.000  0.000  0.000  -2934.956  -35.688  0.089  -0.599  0.012
-22441.105     14   0.000  0.000  0.000  -2050.644  -25.166  -1.027  -0.905  0.008
-22441.105     14   0.000  0.000  0.000  -2050.644  -25.166  -1.027  -0.905  0.008
-10431.587     25   0.000  0.000  0.000  3071.269  38.352  -0.230  -0.851  0.004
-10431.587     25   0.000  0.000  0.000  3071.269  38.352  -0.230  -0.851  0.004
-5695.556     25   0.000  0.000  0.000  1081.672  13.353  -0.908  -0.702  -0.001
-4552.885     24   0.000  0.000  0.000  -0.053  0.282  -0.297  -0.616  -0.005
-4552.885     24   0.000  0.000  0.000  -0.053  0.282  -0.297  -0.616  -0.005
-5618.666     25   0.000  0.000  0.000  -810.136  -9.637  -0.189  -0.630  -0.008
-5618.666     25   0.000  0.000  0.000  -810.136  -9.637  -0.189  -0.630  -0.008
-6644.708     25   0.000  0.000  0.000  -881.251  -10.577  -0.399  -0.701  -0.010
-6644.708     25   0.000  0.000  0.000  -881.251  -10.577  -0.399  -0.701  -0.010
-11202.480     25   0.000  0.000  0.000  -2411.224  -29.394  -0.548  -0.872  -0.014
-11202.480     25   0.000  0.000  0.000  -2411.224  -29.394  -0.548  -0.872  -0.014
-8934.755     25   0.000  0.000  0.000  7.975  0.954  0.318  -0.964  -0.014
-8934.755     25   0.000  0.000  0.000  7.975  0.954  0.318  -0.964  -0.014
-10143.030     25   0.000  0.000  0.000  -1228.372  -14.485  -0.178  -1.054  -0.015
-10143.030     25   0.000  0.000  0.000  -1228.372  -14.485  -0.178  -1.054  -0.015
-3436.942     24   0.000  0.000  0.000  1912.151  24.409  0.253  -0.989  -0.014
2660.109     26   0.000  0.000  0.000  2214.289  27.887  0.035  -0.809  -0.013
7229.697     25   0.000  0.000  0.000  2089.640  26.649  0.881  -0.590  -0.009
7229.697     25   0.000  0.000  0.000  2089.640  26.649  0.881  -0.590  -0.009
9479.313    -12   0.000  0.000  0.000  1515.889  18.945  -0.047  -0.401  -0.007
10447.935    -26   0.000  0.000  0.000  1176.813  14.358  -0.612  -0.257  -0.009
11488.558    -31   0.000  0.000  0.000  1286.329  15.518  -0.791  -0.133  -0.014
9924.224    -32   0.000  0.000  0.000  306.214  3.088  -1.342  -0.066  -0.022
5196.588    -32   0.000  0.000  0.000  -1116.670  -14.552  -1.574  -0.110  -0.034
2152.636    -32   0.000  0.000  0.000  -816.674  -9.834  0.227  -0.193  -0.039
982.957    -30   0.000  0.000  0.000  -300.639  -2.703  1.581  -0.249  -0.033
606.961    -30   0.000  0.000  0.000  -71.510  -0.640  0.120  -0.273  -0.028
2031.604    -30   0.000  0.000  0.000  634.350  8.216  0.446  -0.242  -0.023
2031.604    -30   0.000  0.000  0.000  634.350  8.216  0.446  -0.242  -0.023
4040.014    -28   0.000  0.000  0.000  989.896  12.818  0.956  -0.162  -0.018
4040.014    -28   0.000  0.000  0.000  989.896  12.818  0.956  -0.162  -0.018
2727.386    -30   0.000  0.000  0.000  -204.206  -2.517  -0.153  -0.128  -0.015
2727.386    -30   0.000  0.000  0.000  -204.206  -2.517  -0.153  -0.128  -0.015
2077.137    -29   0.000  0.000  0.000  -41.048  -0.436  -0.015  -0.123  -0.015
2077.137    -29   0.000  0.000  0.000  -41.048  -0.436  -0.015  -0.123  -0.015
337.367    -30   0.000  0.000  0.000  -540.476  -6.623  -0.115  -0.154  -0.016
337.367    -30   0.000  0.000  0.000  -540.476  -6.623  -0.115  -0.154  -0.016
77.885    -29   0.000  0.000  0.000  -78.039  -0.469  0.699  -0.177  -0.013
-2078.200    -29   0.000  0.000  0.000  -875.724  -10.557  0.144  -0.233  -0.011
-4014.291    -30   0.000  0.000  0.000  -963.097  -11.538  0.210  -0.314  -0.009
-4014.291    -30   0.000  0.000  0.000  -963.097  -11.538  0.210  -0.314  -0.009
-4271.252      2   0.000  0.000  0.000  -434.275  -5.480  -0.734  -0.379  -0.011
-4271.252      2   0.000  0.000  0.000  -434.275  -5.480  -0.734  -0.379  -0.011
-4390.821     21   0.000  0.000  0.000  -399.367  -4.640  -0.029  -0.426  -0.013
-4390.821     21   0.000  0.000  0.000  -399.367  -4.640  -0.029  -0.426  -0.013
-5056.396     24   0.000  0.000  0.000  -632.817  -7.377  0.165  -0.477  -0.013
-5056.396     24   0.000  0.000  0.000  -632.817  -7.377  0.165  -0.477  -0.013
-4099.048     25   0.000  0.000  0.000  -23.446  0.344  0.525  -0.499  -0.011
-1987.393     24   0.000  0.000  0.000  527.794  6.987  0.272  -0.473  -0.008
-1987.393     24   0.000  0.000  0.000  527.794  6.987  0.272  -0.473  -0.008
-946.430     24   0.000  0.000  0.000  263.440  3.336  -0.415  -0.438  -0.008
-946.430     24   0.000  0.000  0.000  263.440  3.336  -0.415  -0.438  -0.008
-946.430     24   0.000  0.000  0.000  263.440  3.336  -0.415  -0.438  -0.008
355.618     24   0.000  0.000  0.000  455.345  6.208  0.590  -0.394  -0.006
1052.000     25   0.000  0.000  0.000  314.735  4.073  -0.109  -0.354  -0.006
1052.000     25   0.000  0.000  0.000  314.735  4.073  -0.109  -0.354  -0.006
715.834      7   0.000  0.000  0.000  -50.331  -0.715  -0.625  -0.340  -0.008
715.834      7   0.000  0.000  0.000  -50.331  -0.715  -0.625  -0.340  -0.008
-314.986      1   0.000  0.000  0.000  -361.949  -4.652  -0.822  -0.358  -0.014
-721.534    -25   0.000  0.000  0.000  -191.301  -2.126  -0.059  -0.382  -0.017
-394.012     25   0.000  0.000  0.000  75.996  1.085  -0.222  -0.389  -0.019
233.469     24   0.000  0.000  0.000  225.753  2.978  -0.116  -0.376  -0.020
1177.406     24   0.000  0.000  0.000  407.263  4.970  -0.529  -0.345  -0.023
1893.503     24   0.000  0.000  0.000  391.016  5.337  0.585  -0.304  -0.022
1981.913     11   0.000  0.000  0.000  193.021  2.641  0.149  -0.272  -0.020
2318.086     -7   0.000  0.000  0.000  301.236  4.241  0.684  -0.241  -0.016
1837.250     -7   0.000  0.000  0.000  -5.523  0.166  0.150  -0.226  -0.013
1676.889    -27   0.000  0.000  0.000  85.711  1.523  0.595  -0.216  -0.010
1676.889    -27   0.000  0.000  0.000  85.711  1.523  0.595  -0.216  -0.010
235.640    -28   0.000  0.000  0.000  -452.142  -5.084  0.605  -0.234  -0.005
235.640    -28   0.000  0.000  0.000  -452.142  -5.084  0.605  -0.234  -0.005
228.459    -30   0.000  0.000  0.000  17.302  -0.120  -0.949  -0.248  -0.007
228.459    -30   0.000  0.000  0.000  17.302  -0.120  -0.949  -0.248  -0.007
-2406.865    -29   0.000  0.000  0.000  -1059.583  -12.834  0.018  -0.309  -0.009
-2475.175    -28   0.000  0.000  0.000  -225.459  -2.398  0.243  -0.357  -0.009
-5321.827     10   0.000  0.000  0.000  -1368.692  -16.370  0.343  -0.447  -0.007
-6023.902     10   0.000  0.000  0.000  -724.852  -8.434  0.224  -0.532  -0.005
-6023.902     10   0.000  0.000  0.000  -724.852  -8.434  0.224  -0.532  -0.005
-5448.623     24   0.000  0.000  0.000  -259.902  -2.557  0.425  -0.582  -0.002
-5448.623     24   0.000  0.000  0.000  -259.902  -2.557  0.425  -0.582  -0.002
-3621.137     25   0.000  0.000  0.000  300.016  4.227  0.206  -0.579  0.001
-3621.137     25   0.000  0.000  0.000  300.016  4.227  0.206  -0.579  0.001
-2981.510     24   0.000  0.000  0.000  -36.306  0.200  0.440  -0.567  0.003
-2981.510     24   0.000  0.000  0.000  -36.306  0.200  0.440  -0.567  0.003
-561.342     24   0.000  0.000  0.000  745.305  9.608  0.079  -0.519  0.005
-561.342     24   0.000  0.000  0.000  745.305  9.608  0.079  -0.519  0.005
2111.851     24   0.000  0.000  0.000  1047.849  13.269  0.068  -0.432  0.006
2748.226     23   0.000  0.000  0.000  433.742  5.657  0.085  -0.361  0.007
3316.634     -9   0.000  0.000  0.000  457.201  6.645  1.461  -0.302  0.013
3316.634     -9   0.000  0.000  0.000  457.201  6.645  1.461  -0.302  0.013
2692.637    -26   0.000  0.000  0.000  16.896  -0.082  -0.937  -0.278  0.013
2692.637    -26   0.000  0.000  0.000  16.896  -0.082  -0.937  -0.278  0.013
2450.846    -28   0.000  0.000  0.000  121.730  1.674  -0.051  -0.267  0.012
2450.846    -28   0.000  0.000  0.000  121.730  1.674  -0.051  -0.267  0.012
478.162    -31   0.000  0.000  0.000  -606.784  -7.232  0.049  -0.295  0.011
44.894    -30   0.000  0.000  0.000  -138.167  -1.870  -0.759  -0.323  0.008
-37.115    -28   0.000  0.000  0.000  -30.342  -0.036  0.169  -0.336  0.006
2200.287    -31   0.000  0.000  0.000  912.443  11.555  0.177  -0.289  0.007
4959.500    -31   0.000  0.000  0.000  1309.494  16.721  0.821  -0.184  0.011
5503.464    -29   0.000  0.000  0.000  628.955  8.365  1.001  -0.089  0.018
5787.846    -30   0.000  0.000  0.000  566.231  8.057  1.957  -0.012  0.030
5024.231    -26   0.000  0.000  0.000  159.105  3.427  2.720  0.034  0.049
4235.867    -26   0.000  0.000  0.000  85.658  1.964  1.687  0.058  0.065
2423.031    -30   0.000  0.000  0.000  -398.889  -4.416  0.894  0.046  0.077
351.199    -29   0.000  0.000  0.000  -655.412  -6.847  2.186  0.004  0.090
351.199    -29   0.000  0.000  0.000  -655.412  -6.847  2.186  0.004  0.090
272.108    -30   0.000  0.000  0.000  -8.833  -0.379  -0.663  -0.022  0.094
272.108    -30   0.000  0.000  0.000  -8.833  -0.379  -0.663  -0.022  0.094
64.104    -32   0.000  0.000  0.000  -68.108  -0.975  -0.425  -0.036  0.092
64.104    -32   0.000  0.000  0.000  -68.108  -0.975  -0.425  -0.036  0.092
1312.339    -29   0.000  0.000  0.000  512.978  4.864  -2.857  -0.018  0.078
12.808    -31   0.000  0.000  0.000  -427.886  -5.472  -0.498  -0.028  0.067
-1222.267    -33   0.000  0.000  0.000  -507.763  -6.580  -0.771  -0.067  0.059
-1222.267    -33   0.000  0.000  0.000  -507.763  -6.580  -0.771  -0.067  0.059
-3626.437    -30   0.000  0.000  0.000  -1088.072  -13.310  -0.084  -0.148  0.056
-3626.437    -30   0.000  0.000  0.000  -1088.072  -13.310  -0.084  -0.148  0.056
-3913.667     -8   0.000  0.000  0.000  -419.045  -5.001  -0.055  -0.214  0.055
-3913.667     -8   0.000  0.000  0.000  -419.045  -5.001  -0.055  -0.214  0.055
622.573     21   0.000  0.000  0.000  1531.475  19.442  0.765  -0.156  0.058
622.573     21   0.000  0.000  0.000  1531.475  19.442  0.765  -0.156  0.058
2502.761     24   0.000  0.000  0.000  816.581  10.692  1.002  -0.061  0.065
1967.331      3   0.000  0.000  0.000  -17.616  -0.086  0.136  -0.011  0.069
1967.331      3   0.000  0.000  0.000  -17.616  -0.086  0.136  -0.011  0.069
3204.234    -23   0.000  0.000  0.000  663.920  8.210  0.006  0.039  0.071
3204.234    -23   0.000  0.000  0.000  663.920  8.210  0.006  0.039  0.071
2757.993    -28   0.000  0.000  0.000  77.163  0.499  -0.850  0.064  0.067
2757.993    -28   0.000  0.000  0.000  77.163  0.499  -0.850  0.064  0.067
2347.874    -29   0.000  0.000  0.000  56.123  -0.131  -1.522  0.070  0.058
2347.874    -29   0.000  0.000  0.000  56.123  -0.131  -1.522  0.070  0.058
-581.772    -29   0.000  0.000  0.000  -1007.379  -13.943  -2.894  0.009  0.040
